instrument,ts,bid,ask
EUR_USD,1640000080.0,1.10731,1.10739
EUR_USD,1640000081.0,1.10752,1.1076
EUR_USD,1640000082.0,1.10745,1.10753
EUR_USD,1640000083.0,1.10745,1.10753
EUR_USD,1640000084.0,1.1074,1.10748
EUR_USD,1640000085.0,1.10757,1.10765
EUR_USD,1640000086.0,1.10764,1.10772
EUR_USD,1640000087.0,1.10754,1.10762
EUR_USD,1640000088.0,1.10776,1.10784
EUR_USD,1640000089.0,1.10804,1.10812
EUR_USD,1640000090.0,1.10809,1.10817
EUR_USD,1640000091.0,1.1082,1.10828
EUR_USD,1640000092.0,1.10836,1.10844
EUR_USD,1640000093.0,1.10826,1.10834
EUR_USD,1640000094.0,1.10835,1.10843
EUR_USD,1640000095.0,1.10835,1.10843
EUR_USD,1640000096.0,1.10806,1.10814
EUR_USD,1640000097.0,1.10822,1.1083
EUR_USD,1640000098.0,1.1082,1.10828
EUR_USD,1640000099.0,1.1083,1.10838
EUR_USD,1640000100.0,1.1084,1.10848
EUR_USD,1640000101.0,1.10835,1.10843
EUR_USD,1640000102.0,1.10865,1.10873
EUR_USD,1640000103.0,1.1087,1.10878
EUR_USD,1640000104.0,1.10878,1.10886
EUR_USD,1640000105.0,1.10901,1.10909
EUR_USD,1640000106.0,1.1091,1.10918
EUR_USD,1640000107.0,1.10927,1.10935
EUR_USD,1640000108.0,1.10927,1.10935
EUR_USD,1640000109.0,1.10927,1.10935
EUR_USD,1640000110.0,1.1094,1.10948
EUR_USD,1640000111.0,1.10949,1.10957
EUR_USD,1640000112.0,1.10948,1.10956
EUR_USD,1640000113.0,1.10956,1.10964
EUR_USD,1640000114.0,1.10964,1.10972
EUR_USD,1640000115.0,1.10963,1.10971
EUR_USD,1640000116.0,1.1096,1.10968
EUR_USD,1640000117.0,1.10972,1.1098
EUR_USD,1640000118.0,1.10959,1.10967
EUR_USD,1640000119.0,1.10979,1.10987
EUR_USD,1640000120.0,1.10979,1.10987
EUR_USD,1640000121.0,1.10993,1.11001
EUR_USD,1640000122.0,1.11002,1.1101
EUR_USD,1640000123.0,1.11015,1.11023
EUR_USD,1640000124.0,1.11013,1.11021
EUR_USD,1640000125.0,1.11018,1.11026
EUR_USD,1640000126.0,1.11025,1.11033
EUR_USD,1640000127.0,1.11058,1.11066
EUR_USD,1640000128.0,1.11069,1.11077
EUR_USD,1640000129.0,1.11095,1.11103
EUR_USD,1640000130.0,1.11115,1.11123
EUR_USD,1640000131.0,1.11122,1.1113
EUR_USD,1640000132.0,1.11124,1.11132
EUR_USD,1640000133.0,1.1114,1.11148
EUR_USD,1640000134.0,1.11141,1.11149
EUR_USD,1640000135.0,1.11144,1.11152
EUR_USD,1640000136.0,1.11155,1.11163
EUR_USD,1640000137.0,1.11173,1.11181
EUR_USD,1640000138.0,1.11194,1.11202
EUR_USD,1640000139.0,1.11223,1.11231
EUR_USD,1640000140.0,1.11242,1.1125
EUR_USD,1640000141.0,1.11234,1.11242
EUR_USD,1640000142.0,1.11272,1.1128
EUR_USD,1640000143.0,1.11308,1.11316
EUR_USD,1640000144.0,1.11304,1.11312
EUR_USD,1640000145.0,1.11303,1.11311
EUR_USD,1640000146.0,1.11298,1.11306
EUR_USD,1640000147.0,1.11293,1.11301
EUR_USD,1640000148.0,1.11323,1.11331
EUR_USD,1640000149.0,1.11313,1.11321
EUR_USD,1640000150.0,1.11317,1.11325
EUR_USD,1640000151.0,1.11325,1.11333
EUR_USD,1640000152.0,1.11328,1.11336
EUR_USD,1640000153.0,1.11341,1.11349
EUR_USD,1640000154.0,1.11338,1.11346
EUR_USD,1640000155.0,1.11361,1.11369
EUR_USD,1640000156.0,1.11365,1.11373
EUR_USD,1640000157.0,1.11377,1.11385
EUR_USD,1640000158.0,1.11396,1.11404
EUR_USD,1640000159.0,1.11412,1.1142
EUR_USD,1640000160.0,1.11419,1.11427
EUR_USD,1640000161.0,1.11462,1.1147
EUR_USD,1640000162.0,1.11478,1.11486
EUR_USD,1640000163.0,1.1148,1.11488
EUR_USD,1640000164.0,1.11507,1.11515
EUR_USD,1640000165.0,1.11531,1.11539
EUR_USD,1640000166.0,1.11537,1.11545
EUR_USD,1640000167.0,1.11548,1.11556
EUR_USD,1640000168.0,1.11573,1.11581
EUR_USD,1640000169.0,1.11579,1.11587
EUR_USD,1640000170.0,1.11591,1.11599
EUR_USD,1640000171.0,1.11626,1.11634
EUR_USD,1640000172.0,1.1163,1.11638
EUR_USD,1640000173.0,1.11629,1.11637
EUR_USD,1640000174.0,1.11624,1.11632
EUR_USD,1640000175.0,1.11614,1.11622
EUR_USD,1640000176.0,1.1162,1.11628
EUR_USD,1640000177.0,1.11638,1.11646
EUR_USD,1640000178.0,1.11645,1.11653
EUR_USD,1640000179.0,1.11672,1.1168
EUR_USD,1640000180.0,1.11696,1.11704
EUR_USD,1640000181.0,1.11699,1.11707
EUR_USD,1640000182.0,1.11698,1.11706
EUR_USD,1640000183.0,1.11729,1.11737
EUR_USD,1640000184.0,1.11755,1.11763
EUR_USD,1640000185.0,1.11791,1.11799
EUR_USD,1640000186.0,1.11777,1.11785
EUR_USD,1640000187.0,1.11773,1.11781
EUR_USD,1640000188.0,1.11786,1.11794
EUR_USD,1640000189.0,1.11807,1.11815
EUR_USD,1640000190.0,1.11807,1.11815
EUR_USD,1640000191.0,1.11802,1.1181
EUR_USD,1640000192.0,1.11808,1.11816
EUR_USD,1640000193.0,1.11796,1.11804
EUR_USD,1640000194.0,1.11788,1.11796
EUR_USD,1640000195.0,1.11801,1.11809
EUR_USD,1640000196.0,1.11797,1.11805
EUR_USD,1640000197.0,1.11816,1.11824
EUR_USD,1640000198.0,1.11817,1.11825
EUR_USD,1640000199.0,1.11804,1.11812
EUR_USD,1640000200.0,1.11819,1.11827
EUR_USD,1640000201.0,1.11836,1.11844
EUR_USD,1640000202.0,1.11839,1.11847
EUR_USD,1640000203.0,1.11851,1.11859
EUR_USD,1640000204.0,1.11871,1.11879
EUR_USD,1640000205.0,1.11882,1.1189
EUR_USD,1640000206.0,1.11889,1.11897
EUR_USD,1640000207.0,1.1189,1.11898
EUR_USD,1640000208.0,1.11899,1.11907
EUR_USD,1640000209.0,1.11916,1.11924
EUR_USD,1640000210.0,1.11927,1.11935
EUR_USD,1640000211.0,1.11943,1.11951
EUR_USD,1640000212.0,1.11969,1.11977
EUR_USD,1640000213.0,1.11991,1.11999
EUR_USD,1640000214.0,1.12006,1.12014
EUR_USD,1640000215.0,1.12012,1.1202
EUR_USD,1640000216.0,1.12019,1.12027
EUR_USD,1640000217.0,1.1203,1.12038
EUR_USD,1640000218.0,1.12048,1.12056
EUR_USD,1640000219.0,1.12043,1.12051
EUR_USD,1640000220.0,1.12038,1.12046
EUR_USD,1640000221.0,1.12045,1.12053
EUR_USD,1640000222.0,1.12045,1.12053
EUR_USD,1640000223.0,1.12064,1.12072
EUR_USD,1640000224.0,1.12065,1.12073
EUR_USD,1640000225.0,1.1209,1.12098
EUR_USD,1640000226.0,1.12113,1.12121
EUR_USD,1640000227.0,1.12125,1.12133
EUR_USD,1640000228.0,1.12129,1.12137
EUR_USD,1640000229.0,1.12129,1.12137
EUR_USD,1640000230.0,1.1215,1.12158
EUR_USD,1640000231.0,1.12152,1.1216
EUR_USD,1640000232.0,1.12171,1.12179
EUR_USD,1640000233.0,1.1218,1.12188
EUR_USD,1640000234.0,1.12182,1.1219
EUR_USD,1640000235.0,1.12179,1.12187
EUR_USD,1640000236.0,1.12191,1.12199
EUR_USD,1640000237.0,1.122,1.12208
EUR_USD,1640000238.0,1.12185,1.12193
EUR_USD,1640000239.0,1.12209,1.12217
EUR_USD,1640000240.0,1.1223,1.12238
EUR_USD,1640000241.0,1.12268,1.12276
EUR_USD,1640000242.0,1.12275,1.12283
EUR_USD,1640000243.0,1.1228,1.12288
EUR_USD,1640000244.0,1.12273,1.12281
EUR_USD,1640000245.0,1.12303,1.12311
EUR_USD,1640000246.0,1.12308,1.12316
EUR_USD,1640000247.0,1.12314,1.12322
EUR_USD,1640000248.0,1.12332,1.1234
EUR_USD,1640000249.0,1.1235,1.12358
EUR_USD,1640000250.0,1.12372,1.1238
EUR_USD,1640000251.0,1.12406,1.12414
EUR_USD,1640000252.0,1.12436,1.12444
EUR_USD,1640000253.0,1.12446,1.12454
EUR_USD,1640000254.0,1.12454,1.12462
EUR_USD,1640000255.0,1.12447,1.12455
EUR_USD,1640000256.0,1.12431,1.12439
EUR_USD,1640000257.0,1.12441,1.12449
EUR_USD,1640000258.0,1.12454,1.12462
EUR_USD,1640000259.0,1.12451,1.12459
EUR_USD,1640000260.0,1.1246,1.12468
EUR_USD,1640000261.0,1.12449,1.12457
EUR_USD,1640000262.0,1.12449,1.12457
EUR_USD,1640000263.0,1.12434,1.12442
EUR_USD,1640000264.0,1.12463,1.12471
EUR_USD,1640000265.0,1.12487,1.12495
EUR_USD,1640000266.0,1.12475,1.12483
EUR_USD,1640000267.0,1.12479,1.12487
EUR_USD,1640000268.0,1.12496,1.12504
EUR_USD,1640000269.0,1.12535,1.12543
EUR_USD,1640000270.0,1.12562,1.1257
EUR_USD,1640000271.0,1.12573,1.12581
EUR_USD,1640000272.0,1.12614,1.12622
EUR_USD,1640000273.0,1.12618,1.12626
EUR_USD,1640000274.0,1.12637,1.12645
EUR_USD,1640000275.0,1.1263,1.12638
EUR_USD,1640000276.0,1.12614,1.12622
EUR_USD,1640000277.0,1.1262,1.12628
EUR_USD,1640000278.0,1.12638,1.12646
EUR_USD,1640000279.0,1.12661,1.12669
EUR_USD,1640000280.0,1.12654,1.12662
EUR_USD,1640000281.0,1.12682,1.1269
EUR_USD,1640000282.0,1.12697,1.12705
EUR_USD,1640000283.0,1.12706,1.12714
EUR_USD,1640000284.0,1.12708,1.12716
EUR_USD,1640000285.0,1.12719,1.12727
EUR_USD,1640000286.0,1.12714,1.12722
EUR_USD,1640000287.0,1.12718,1.12726
EUR_USD,1640000288.0,1.12723,1.12731
EUR_USD,1640000289.0,1.12724,1.12732
EUR_USD,1640000290.0,1.12727,1.12735
EUR_USD,1640000291.0,1.12754,1.12762
EUR_USD,1640000292.0,1.12734,1.12742
EUR_USD,1640000293.0,1.12745,1.12753
EUR_USD,1640000294.0,1.1273,1.12738
EUR_USD,1640000295.0,1.12747,1.12755
EUR_USD,1640000296.0,1.12752,1.1276
EUR_USD,1640000297.0,1.12773,1.12781
EUR_USD,1640000298.0,1.12784,1.12792
EUR_USD,1640000299.0,1.1278,1.12788
EUR_USD,1640000300.0,1.12768,1.12776
EUR_USD,1640000301.0,1.12774,1.12782
EUR_USD,1640000302.0,1.12781,1.12789
EUR_USD,1640000303.0,1.12795,1.12803
EUR_USD,1640000304.0,1.12783,1.12791
EUR_USD,1640000305.0,1.1277,1.12778
EUR_USD,1640000306.0,1.12786,1.12794
EUR_USD,1640000307.0,1.1279,1.12798
EUR_USD,1640000308.0,1.12813,1.12821
EUR_USD,1640000309.0,1.1284,1.12848
EUR_USD,1640000310.0,1.12844,1.12852
EUR_USD,1640000311.0,1.12856,1.12864
EUR_USD,1640000312.0,1.12857,1.12865
EUR_USD,1640000313.0,1.12873,1.12881
EUR_USD,1640000314.0,1.12888,1.12896
EUR_USD,1640000315.0,1.1289,1.12898
EUR_USD,1640000316.0,1.12913,1.12921
EUR_USD,1640000317.0,1.12941,1.12949
EUR_USD,1640000318.0,1.12934,1.12942
EUR_USD,1640000319.0,1.12926,1.12934
EUR_USD,1640000320.0,1.12963,1.12971
EUR_USD,1640000321.0,1.12992,1.13
EUR_USD,1640000322.0,1.1298,1.12988
EUR_USD,1640000323.0,1.12983,1.12991
EUR_USD,1640000324.0,1.13008,1.13016
EUR_USD,1640000325.0,1.13027,1.13035
EUR_USD,1640000326.0,1.13052,1.1306
EUR_USD,1640000327.0,1.13064,1.13072
EUR_USD,1640000328.0,1.13069,1.13077
EUR_USD,1640000329.0,1.13091,1.13099
EUR_USD,1640000330.0,1.13108,1.13116
EUR_USD,1640000331.0,1.13139,1.13147
EUR_USD,1640000332.0,1.13147,1.13155
EUR_USD,1640000333.0,1.13152,1.1316
EUR_USD,1640000334.0,1.13175,1.13183
EUR_USD,1640000335.0,1.13182,1.1319
EUR_USD,1640000336.0,1.13159,1.13167
EUR_USD,1640000337.0,1.13173,1.13181
EUR_USD,1640000338.0,1.13198,1.13206
EUR_USD,1640000339.0,1.13217,1.13225
EUR_USD,1640000340.0,1.13227,1.13235
EUR_USD,1640000341.0,1.13247,1.13255
EUR_USD,1640000342.0,1.13272,1.1328
EUR_USD,1640000343.0,1.13282,1.1329
EUR_USD,1640000344.0,1.13283,1.13291
EUR_USD,1640000345.0,1.13291,1.13299
EUR_USD,1640000346.0,1.13314,1.13322
EUR_USD,1640000347.0,1.13313,1.13321
EUR_USD,1640000348.0,1.13337,1.13345
EUR_USD,1640000349.0,1.13333,1.13341
EUR_USD,1640000350.0,1.13373,1.13381
EUR_USD,1640000351.0,1.13386,1.13394
EUR_USD,1640000352.0,1.13405,1.13413
EUR_USD,1640000353.0,1.13421,1.13429
EUR_USD,1640000354.0,1.13449,1.13457
EUR_USD,1640000355.0,1.13465,1.13473
EUR_USD,1640000356.0,1.13452,1.1346
EUR_USD,1640000357.0,1.13443,1.13451
EUR_USD,1640000358.0,1.13454,1.13462
EUR_USD,1640000359.0,1.13462,1.1347
EUR_USD,1640000360.0,1.13488,1.13496
EUR_USD,1640000361.0,1.13489,1.13497
EUR_USD,1640000362.0,1.13489,1.13497
EUR_USD,1640000363.0,1.13511,1.13519
EUR_USD,1640000364.0,1.13529,1.13537
EUR_USD,1640000365.0,1.13563,1.13571
EUR_USD,1640000366.0,1.13568,1.13576
EUR_USD,1640000367.0,1.13588,1.13596
EUR_USD,1640000368.0,1.13604,1.13612
EUR_USD,1640000369.0,1.13606,1.13614
EUR_USD,1640000370.0,1.13612,1.1362
EUR_USD,1640000371.0,1.13601,1.13609
EUR_USD,1640000372.0,1.13623,1.13631
EUR_USD,1640000373.0,1.13631,1.13639
EUR_USD,1640000374.0,1.13651,1.13659
EUR_USD,1640000375.0,1.13633,1.13641
EUR_USD,1640000376.0,1.13638,1.13646
EUR_USD,1640000377.0,1.13653,1.13661
EUR_USD,1640000378.0,1.13652,1.1366
EUR_USD,1640000379.0,1.13673,1.13681
EUR_USD,1640000380.0,1.13691,1.13699
EUR_USD,1640000381.0,1.13683,1.13691
EUR_USD,1640000382.0,1.13698,1.13706
EUR_USD,1640000383.0,1.13704,1.13712
EUR_USD,1640000384.0,1.13731,1.13739
EUR_USD,1640000385.0,1.13757,1.13765
EUR_USD,1640000386.0,1.1376,1.13768
EUR_USD,1640000387.0,1.13763,1.13771
EUR_USD,1640000388.0,1.1377,1.13778
EUR_USD,1640000389.0,1.13799,1.13807
EUR_USD,1640000390.0,1.13801,1.13809
EUR_USD,1640000391.0,1.13804,1.13812
EUR_USD,1640000392.0,1.13802,1.1381
EUR_USD,1640000393.0,1.13817,1.13825
EUR_USD,1640000394.0,1.13831,1.13839
EUR_USD,1640000395.0,1.13837,1.13845
EUR_USD,1640000396.0,1.13838,1.13846
EUR_USD,1640000397.0,1.13833,1.13841
EUR_USD,1640000398.0,1.13835,1.13843
EUR_USD,1640000399.0,1.13826,1.13834
EUR_USD,1640000400.0,1.1384,1.13848
EUR_USD,1640000401.0,1.13844,1.13852
EUR_USD,1640000402.0,1.13852,1.1386
EUR_USD,1640000403.0,1.13825,1.13833
EUR_USD,1640000404.0,1.13851,1.13859
EUR_USD,1640000405.0,1.13868,1.13876
EUR_USD,1640000406.0,1.13884,1.13892
EUR_USD,1640000407.0,1.13886,1.13894
EUR_USD,1640000408.0,1.13886,1.13894
EUR_USD,1640000409.0,1.13907,1.13915
EUR_USD,1640000410.0,1.13901,1.13909
EUR_USD,1640000411.0,1.13911,1.13919
EUR_USD,1640000412.0,1.13907,1.13915
EUR_USD,1640000413.0,1.13925,1.13933
EUR_USD,1640000414.0,1.13932,1.1394
EUR_USD,1640000415.0,1.13927,1.13935
EUR_USD,1640000416.0,1.13952,1.1396
EUR_USD,1640000417.0,1.13983,1.13991
EUR_USD,1640000418.0,1.13993,1.14001
EUR_USD,1640000419.0,1.14032,1.1404
EUR_USD,1640000420.0,1.14021,1.14029
EUR_USD,1640000421.0,1.1401,1.14018
EUR_USD,1640000422.0,1.14034,1.14042
EUR_USD,1640000423.0,1.14034,1.14042
EUR_USD,1640000424.0,1.14025,1.14033
EUR_USD,1640000425.0,1.1404,1.14048
EUR_USD,1640000426.0,1.14033,1.14041
EUR_USD,1640000427.0,1.14016,1.14024
EUR_USD,1640000428.0,1.14031,1.14039
EUR_USD,1640000429.0,1.14032,1.1404
EUR_USD,1640000430.0,1.14046,1.14054
EUR_USD,1640000431.0,1.14062,1.1407
EUR_USD,1640000432.0,1.14048,1.14056
EUR_USD,1640000433.0,1.14056,1.14064
EUR_USD,1640000434.0,1.14076,1.14084
EUR_USD,1640000435.0,1.14098,1.14106
EUR_USD,1640000436.0,1.14091,1.14099
EUR_USD,1640000437.0,1.14096,1.14104
EUR_USD,1640000438.0,1.14103,1.14111
EUR_USD,1640000439.0,1.14126,1.14134
EUR_USD,1640000440.0,1.14125,1.14133
EUR_USD,1640000441.0,1.1414,1.14148
EUR_USD,1640000442.0,1.14141,1.14149
EUR_USD,1640000443.0,1.1416,1.14168
EUR_USD,1640000444.0,1.14169,1.14177
EUR_USD,1640000445.0,1.14171,1.14179
EUR_USD,1640000446.0,1.14209,1.14217
EUR_USD,1640000447.0,1.14215,1.14223
EUR_USD,1640000448.0,1.14218,1.14226
EUR_USD,1640000449.0,1.14223,1.14231
EUR_USD,1640000450.0,1.14228,1.14236
EUR_USD,1640000451.0,1.14218,1.14226
EUR_USD,1640000452.0,1.14215,1.14223
EUR_USD,1640000453.0,1.14238,1.14246
EUR_USD,1640000454.0,1.14268,1.14276
EUR_USD,1640000455.0,1.14245,1.14253
EUR_USD,1640000456.0,1.14263,1.14271
EUR_USD,1640000457.0,1.14263,1.14271
EUR_USD,1640000458.0,1.14289,1.14297
EUR_USD,1640000459.0,1.14296,1.14304
EUR_USD,1640000460.0,1.14309,1.14317
EUR_USD,1640000461.0,1.14326,1.14334
EUR_USD,1640000462.0,1.14312,1.1432
EUR_USD,1640000463.0,1.14327,1.14335
EUR_USD,1640000464.0,1.14345,1.14353
EUR_USD,1640000465.0,1.14354,1.14362
EUR_USD,1640000466.0,1.14395,1.14403
EUR_USD,1640000467.0,1.14403,1.14411
EUR_USD,1640000468.0,1.14405,1.14413
EUR_USD,1640000469.0,1.14407,1.14415
EUR_USD,1640000470.0,1.14411,1.14419
EUR_USD,1640000471.0,1.14416,1.14424
EUR_USD,1640000472.0,1.14424,1.14432
EUR_USD,1640000473.0,1.14419,1.14427
EUR_USD,1640000474.0,1.1442,1.14428
EUR_USD,1640000475.0,1.14422,1.1443
EUR_USD,1640000476.0,1.14428,1.14436
EUR_USD,1640000477.0,1.14421,1.14429
EUR_USD,1640000478.0,1.14439,1.14447
EUR_USD,1640000479.0,1.1444,1.14448
EUR_USD,1640000480.0,1.14437,1.14445
EUR_USD,1640000481.0,1.14459,1.14467
EUR_USD,1640000482.0,1.14464,1.14472
EUR_USD,1640000483.0,1.14467,1.14475
EUR_USD,1640000484.0,1.1446,1.14468
EUR_USD,1640000485.0,1.1447,1.14478
EUR_USD,1640000486.0,1.14484,1.14492
EUR_USD,1640000487.0,1.14482,1.1449
EUR_USD,1640000488.0,1.14493,1.14501
EUR_USD,1640000489.0,1.14498,1.14506
EUR_USD,1640000490.0,1.14494,1.14502
EUR_USD,1640000491.0,1.14519,1.14527
EUR_USD,1640000492.0,1.14498,1.14506
EUR_USD,1640000493.0,1.14496,1.14504
EUR_USD,1640000494.0,1.14495,1.14503
EUR_USD,1640000495.0,1.14512,1.1452
EUR_USD,1640000496.0,1.14534,1.14542
EUR_USD,1640000497.0,1.14555,1.14563
EUR_USD,1640000498.0,1.14557,1.14565
EUR_USD,1640000499.0,1.14573,1.14581
EUR_USD,1640000500.0,1.14571,1.14579
EUR_USD,1640000501.0,1.14589,1.14597
EUR_USD,1640000502.0,1.14607,1.14615
EUR_USD,1640000503.0,1.14613,1.14621
EUR_USD,1640000504.0,1.14608,1.14616
EUR_USD,1640000505.0,1.14613,1.14621
EUR_USD,1640000506.0,1.14622,1.1463
EUR_USD,1640000507.0,1.14614,1.14622
EUR_USD,1640000508.0,1.14616,1.14624
EUR_USD,1640000509.0,1.14631,1.14639
EUR_USD,1640000510.0,1.1462,1.14628
EUR_USD,1640000511.0,1.1463,1.14638
EUR_USD,1640000512.0,1.14628,1.14636
EUR_USD,1640000513.0,1.14618,1.14626
EUR_USD,1640000514.0,1.14626,1.14634
EUR_USD,1640000515.0,1.14631,1.14639
EUR_USD,1640000516.0,1.14657,1.14665
EUR_USD,1640000517.0,1.14679,1.14687
EUR_USD,1640000518.0,1.14689,1.14697
EUR_USD,1640000519.0,1.14704,1.14712
EUR_USD,1640000520.0,1.14723,1.14731
EUR_USD,1640000521.0,1.14711,1.14719
EUR_USD,1640000522.0,1.14692,1.147
EUR_USD,1640000523.0,1.14717,1.14725
EUR_USD,1640000524.0,1.1474,1.14748
EUR_USD,1640000525.0,1.14747,1.14755
EUR_USD,1640000526.0,1.14749,1.14757
EUR_USD,1640000527.0,1.14758,1.14766
EUR_USD,1640000528.0,1.14769,1.14777
EUR_USD,1640000529.0,1.14788,1.14796
EUR_USD,1640000530.0,1.148,1.14808
EUR_USD,1640000531.0,1.14829,1.14837
EUR_USD,1640000532.0,1.14833,1.14841
EUR_USD,1640000533.0,1.14829,1.14837
EUR_USD,1640000534.0,1.1482,1.14828
EUR_USD,1640000535.0,1.14813,1.14821
EUR_USD,1640000536.0,1.14819,1.14827
EUR_USD,1640000537.0,1.14831,1.14839
EUR_USD,1640000538.0,1.14856,1.14864
EUR_USD,1640000539.0,1.14862,1.1487
EUR_USD,1640000540.0,1.14863,1.14871
EUR_USD,1640000541.0,1.14867,1.14875
EUR_USD,1640000542.0,1.14877,1.14885
EUR_USD,1640000543.0,1.14897,1.14905
EUR_USD,1640000544.0,1.1488,1.14888
EUR_USD,1640000545.0,1.14901,1.14909
EUR_USD,1640000546.0,1.14904,1.14912
EUR_USD,1640000547.0,1.14939,1.14947
EUR_USD,1640000548.0,1.14956,1.14964
EUR_USD,1640000549.0,1.14981,1.14989
EUR_USD,1640000550.0,1.1499,1.14998
EUR_USD,1640000551.0,1.15008,1.15016
EUR_USD,1640000552.0,1.15025,1.15033
EUR_USD,1640000553.0,1.15056,1.15064
EUR_USD,1640000554.0,1.15083,1.15091
EUR_USD,1640000555.0,1.15085,1.15093
EUR_USD,1640000556.0,1.15079,1.15087
EUR_USD,1640000557.0,1.15086,1.15094
EUR_USD,1640000558.0,1.15102,1.1511
EUR_USD,1640000559.0,1.15116,1.15124
EUR_USD,1640000560.0,1.1517,1.15178
EUR_USD,1640000561.0,1.15176,1.15184
EUR_USD,1640000562.0,1.15195,1.15203
EUR_USD,1640000563.0,1.15214,1.15222
EUR_USD,1640000564.0,1.15219,1.15227
EUR_USD,1640000565.0,1.15235,1.15243
EUR_USD,1640000566.0,1.15224,1.15232
EUR_USD,1640000567.0,1.15218,1.15226
EUR_USD,1640000568.0,1.15234,1.15242
EUR_USD,1640000569.0,1.15231,1.15239
EUR_USD,1640000570.0,1.15243,1.15251
EUR_USD,1640000571.0,1.1526,1.15268
EUR_USD,1640000572.0,1.15262,1.1527
EUR_USD,1640000573.0,1.15286,1.15294
EUR_USD,1640000574.0,1.15295,1.15303
EUR_USD,1640000575.0,1.15305,1.15313
EUR_USD,1640000576.0,1.15312,1.1532
EUR_USD,1640000577.0,1.15312,1.1532
EUR_USD,1640000578.0,1.15318,1.15326
EUR_USD,1640000579.0,1.15326,1.15334
EUR_USD,1640000580.0,1.1534,1.15348
EUR_USD,1640000581.0,1.15347,1.15355
