instrument,ts,bid,ask
EUR_USD,1640000057.0,1.10195,1.10203
EUR_USD,1640000058.0,1.10193,1.10201
EUR_USD,1640000059.0,1.10196,1.10204
EUR_USD,1640000060.0,1.102,1.10208
EUR_USD,1640000061.0,1.10188,1.10196
EUR_USD,1640000062.0,1.10196,1.10204
EUR_USD,1640000063.0,1.10205,1.10213
EUR_USD,1640000064.0,1.10208,1.10216
EUR_USD,1640000065.0,1.10195,1.10203
EUR_USD,1640000066.0,1.10194,1.10202
EUR_USD,1640000067.0,1.10185,1.10193
EUR_USD,1640000068.0,1.10157,1.10165
EUR_USD,1640000069.0,1.10168,1.10176
EUR_USD,1640000070.0,1.10172,1.1018
EUR_USD,1640000071.0,1.10169,1.10177
EUR_USD,1640000072.0,1.10186,1.10194
EUR_USD,1640000073.0,1.10199,1.10207
EUR_USD,1640000074.0,1.10198,1.10206
EUR_USD,1640000075.0,1.10197,1.10205
EUR_USD,1640000076.0,1.10203,1.10211
EUR_USD,1640000077.0,1.10186,1.10194
EUR_USD,1640000078.0,1.10202,1.1021
EUR_USD,1640000079.0,1.10208,1.10216
EUR_USD,1640000080.0,1.10213,1.10221
EUR_USD,1640000081.0,1.10194,1.10202
EUR_USD,1640000082.0,1.1019,1.10198
EUR_USD,1640000083.0,1.10176,1.10184
EUR_USD,1640000084.0,1.10202,1.1021
EUR_USD,1640000085.0,1.10201,1.10209
EUR_USD,1640000086.0,1.102,1.10208
EUR_USD,1640000087.0,1.10216,1.10224
EUR_USD,1640000088.0,1.10183,1.10191
EUR_USD,1640000089.0,1.10218,1.10226
EUR_USD,1640000090.0,1.10222,1.1023
EUR_USD,1640000091.0,1.10215,1.10223
EUR_USD,1640000092.0,1.10231,1.10239
EUR_USD,1640000093.0,1.10253,1.10261
EUR_USD,1640000094.0,1.10259,1.10267
EUR_USD,1640000095.0,1.10254,1.10262
EUR_USD,1640000096.0,1.10259,1.10267
EUR_USD,1640000097.0,1.10278,1.10286
EUR_USD,1640000098.0,1.10281,1.10289
EUR_USD,1640000099.0,1.10277,1.10285
EUR_USD,1640000100.0,1.10291,1.10299
EUR_USD,1640000101.0,1.10291,1.10299
EUR_USD,1640000102.0,1.10305,1.10313
EUR_USD,1640000103.0,1.10319,1.10327
EUR_USD,1640000104.0,1.10299,1.10307
EUR_USD,1640000105.0,1.103,1.10308
EUR_USD,1640000106.0,1.10271,1.10279
EUR_USD,1640000107.0,1.10284,1.10292
EUR_USD,1640000108.0,1.1029,1.10298
EUR_USD,1640000109.0,1.10319,1.10327
EUR_USD,1640000110.0,1.10322,1.1033
EUR_USD,1640000111.0,1.10332,1.1034
EUR_USD,1640000112.0,1.10335,1.10343
EUR_USD,1640000113.0,1.10337,1.10345
EUR_USD,1640000114.0,1.10349,1.10357
EUR_USD,1640000115.0,1.10331,1.10339
EUR_USD,1640000116.0,1.10342,1.1035
EUR_USD,1640000117.0,1.1033,1.10338
EUR_USD,1640000118.0,1.10305,1.10313
EUR_USD,1640000119.0,1.10336,1.10344
EUR_USD,1640000120.0,1.10339,1.10347
EUR_USD,1640000121.0,1.10331,1.10339
EUR_USD,1640000122.0,1.10323,1.10331
EUR_USD,1640000123.0,1.10309,1.10317
EUR_USD,1640000124.0,1.10295,1.10303
EUR_USD,1640000125.0,1.10317,1.10325
EUR_USD,1640000126.0,1.10336,1.10344
EUR_USD,1640000127.0,1.10337,1.10345
EUR_USD,1640000128.0,1.10337,1.10345
EUR_USD,1640000129.0,1.10356,1.10364
EUR_USD,1640000130.0,1.1036,1.10368
EUR_USD,1640000131.0,1.10348,1.10356
EUR_USD,1640000132.0,1.10345,1.10353
EUR_USD,1640000133.0,1.10328,1.10336
EUR_USD,1640000134.0,1.10334,1.10342
EUR_USD,1640000135.0,1.10352,1.1036
EUR_USD,1640000136.0,1.10343,1.10351
EUR_USD,1640000137.0,1.1032,1.10328
EUR_USD,1640000138.0,1.10312,1.1032
EUR_USD,1640000139.0,1.10304,1.10312
EUR_USD,1640000140.0,1.10333,1.10341
EUR_USD,1640000141.0,1.10321,1.10329
EUR_USD,1640000142.0,1.10342,1.1035
EUR_USD,1640000143.0,1.10349,1.10357
EUR_USD,1640000144.0,1.10372,1.1038
EUR_USD,1640000145.0,1.10381,1.10389
EUR_USD,1640000146.0,1.10398,1.10406
EUR_USD,1640000147.0,1.10408,1.10416
EUR_USD,1640000148.0,1.10418,1.10426
EUR_USD,1640000149.0,1.10433,1.10441
EUR_USD,1640000150.0,1.10416,1.10424
EUR_USD,1640000151.0,1.1043,1.10438
EUR_USD,1640000152.0,1.10441,1.10449
EUR_USD,1640000153.0,1.10439,1.10447
EUR_USD,1640000154.0,1.10475,1.10483
EUR_USD,1640000155.0,1.10485,1.10493
EUR_USD,1640000156.0,1.1049,1.10498
EUR_USD,1640000157.0,1.10493,1.10501
EUR_USD,1640000158.0,1.10485,1.10493
EUR_USD,1640000159.0,1.10492,1.105
EUR_USD,1640000160.0,1.105,1.10508
EUR_USD,1640000161.0,1.105,1.10508
EUR_USD,1640000162.0,1.10493,1.10501
EUR_USD,1640000163.0,1.1051,1.10518
EUR_USD,1640000164.0,1.1052,1.10528
EUR_USD,1640000165.0,1.10552,1.1056
EUR_USD,1640000166.0,1.10561,1.10569
EUR_USD,1640000167.0,1.10562,1.1057
EUR_USD,1640000168.0,1.10543,1.10551
EUR_USD,1640000169.0,1.10555,1.10563
EUR_USD,1640000170.0,1.1056,1.10568
EUR_USD,1640000171.0,1.10567,1.10575
EUR_USD,1640000172.0,1.10544,1.10552
EUR_USD,1640000173.0,1.10526,1.10534
EUR_USD,1640000174.0,1.10527,1.10535
EUR_USD,1640000175.0,1.10539,1.10547
EUR_USD,1640000176.0,1.10535,1.10543
EUR_USD,1640000177.0,1.10541,1.10549
EUR_USD,1640000178.0,1.10511,1.10519
EUR_USD,1640000179.0,1.10507,1.10515
EUR_USD,1640000180.0,1.10515,1.10523
EUR_USD,1640000181.0,1.10532,1.1054
EUR_USD,1640000182.0,1.10533,1.10541
EUR_USD,1640000183.0,1.10559,1.10567
EUR_USD,1640000184.0,1.10568,1.10576
EUR_USD,1640000185.0,1.10573,1.10581
EUR_USD,1640000186.0,1.106,1.10608
EUR_USD,1640000187.0,1.10605,1.10613
EUR_USD,1640000188.0,1.10591,1.10599
EUR_USD,1640000189.0,1.106,1.10608
EUR_USD,1640000190.0,1.10607,1.10615
EUR_USD,1640000191.0,1.10592,1.106
EUR_USD,1640000192.0,1.10617,1.10625
EUR_USD,1640000193.0,1.10604,1.10612
EUR_USD,1640000194.0,1.10591,1.10599
EUR_USD,1640000195.0,1.10589,1.10597
EUR_USD,1640000196.0,1.10602,1.1061
EUR_USD,1640000197.0,1.10587,1.10595
EUR_USD,1640000198.0,1.10578,1.10586
EUR_USD,1640000199.0,1.10586,1.10594
EUR_USD,1640000200.0,1.106,1.10608
EUR_USD,1640000201.0,1.1058,1.10588
EUR_USD,1640000202.0,1.1057,1.10578
EUR_USD,1640000203.0,1.10566,1.10574
EUR_USD,1640000204.0,1.10556,1.10564
EUR_USD,1640000205.0,1.10555,1.10563
EUR_USD,1640000206.0,1.10569,1.10577
EUR_USD,1640000207.0,1.10579,1.10587
EUR_USD,1640000208.0,1.10585,1.10593
EUR_USD,1640000209.0,1.10583,1.10591
EUR_USD,1640000210.0,1.1061,1.10618
EUR_USD,1640000211.0,1.10608,1.10616
EUR_USD,1640000212.0,1.10611,1.10619
EUR_USD,1640000213.0,1.10618,1.10626
EUR_USD,1640000214.0,1.10619,1.10627
EUR_USD,1640000215.0,1.10621,1.10629
EUR_USD,1640000216.0,1.10634,1.10642
EUR_USD,1640000217.0,1.10634,1.10642
EUR_USD,1640000218.0,1.10639,1.10647
EUR_USD,1640000219.0,1.10629,1.10637
EUR_USD,1640000220.0,1.10631,1.10639
EUR_USD,1640000221.0,1.10628,1.10636
EUR_USD,1640000222.0,1.10642,1.1065
EUR_USD,1640000223.0,1.1064,1.10648
EUR_USD,1640000224.0,1.10639,1.10647
EUR_USD,1640000225.0,1.10645,1.10653
EUR_USD,1640000226.0,1.10642,1.1065
EUR_USD,1640000227.0,1.10656,1.10664
EUR_USD,1640000228.0,1.10667,1.10675
EUR_USD,1640000229.0,1.10681,1.10689
EUR_USD,1640000230.0,1.10696,1.10704
EUR_USD,1640000231.0,1.10706,1.10714
EUR_USD,1640000232.0,1.10711,1.10719
EUR_USD,1640000233.0,1.10718,1.10726
EUR_USD,1640000234.0,1.10696,1.10704
EUR_USD,1640000235.0,1.10673,1.10681
EUR_USD,1640000236.0,1.10683,1.10691
EUR_USD,1640000237.0,1.10708,1.10716
EUR_USD,1640000238.0,1.10739,1.10747
EUR_USD,1640000239.0,1.10741,1.10749
EUR_USD,1640000240.0,1.10739,1.10747
EUR_USD,1640000241.0,1.10758,1.10766
EUR_USD,1640000242.0,1.10774,1.10782
EUR_USD,1640000243.0,1.1079,1.10798
EUR_USD,1640000244.0,1.10814,1.10822
EUR_USD,1640000245.0,1.10815,1.10823
EUR_USD,1640000246.0,1.10817,1.10825
EUR_USD,1640000247.0,1.10811,1.10819
EUR_USD,1640000248.0,1.10805,1.10813
EUR_USD,1640000249.0,1.10829,1.10837
EUR_USD,1640000250.0,1.1084,1.10848
EUR_USD,1640000251.0,1.10838,1.10846
EUR_USD,1640000252.0,1.10841,1.10849
EUR_USD,1640000253.0,1.10838,1.10846
EUR_USD,1640000254.0,1.10855,1.10863
EUR_USD,1640000255.0,1.10861,1.10869
EUR_USD,1640000256.0,1.10882,1.1089
EUR_USD,1640000257.0,1.10884,1.10892
EUR_USD,1640000258.0,1.10918,1.10926
EUR_USD,1640000259.0,1.10934,1.10942
EUR_USD,1640000260.0,1.10948,1.10956
EUR_USD,1640000261.0,1.10933,1.10941
EUR_USD,1640000262.0,1.10927,1.10935
EUR_USD,1640000263.0,1.1094,1.10948
EUR_USD,1640000264.0,1.10961,1.10969
EUR_USD,1640000265.0,1.10938,1.10946
EUR_USD,1640000266.0,1.1093,1.10938
EUR_USD,1640000267.0,1.10938,1.10946
EUR_USD,1640000268.0,1.1096,1.10968
EUR_USD,1640000269.0,1.10995,1.11003
EUR_USD,1640000270.0,1.10981,1.10989
EUR_USD,1640000271.0,1.10996,1.11004
EUR_USD,1640000272.0,1.11014,1.11022
EUR_USD,1640000273.0,1.11016,1.11024
EUR_USD,1640000274.0,1.11026,1.11034
EUR_USD,1640000275.0,1.11031,1.11039
EUR_USD,1640000276.0,1.11058,1.11066
EUR_USD,1640000277.0,1.11067,1.11075
EUR_USD,1640000278.0,1.11066,1.11074
EUR_USD,1640000279.0,1.11076,1.11084
EUR_USD,1640000280.0,1.11089,1.11097
EUR_USD,1640000281.0,1.11101,1.11109
EUR_USD,1640000282.0,1.11116,1.11124
EUR_USD,1640000283.0,1.11104,1.11112
EUR_USD,1640000284.0,1.1111,1.11118
EUR_USD,1640000285.0,1.11115,1.11123
EUR_USD,1640000286.0,1.11139,1.11147
EUR_USD,1640000287.0,1.11143,1.11151
EUR_USD,1640000288.0,1.11151,1.11159
EUR_USD,1640000289.0,1.11138,1.11146
EUR_USD,1640000290.0,1.11142,1.1115
EUR_USD,1640000291.0,1.11139,1.11147
EUR_USD,1640000292.0,1.11147,1.11155
EUR_USD,1640000293.0,1.11178,1.11186
EUR_USD,1640000294.0,1.11185,1.11193
EUR_USD,1640000295.0,1.11182,1.1119
EUR_USD,1640000296.0,1.11166,1.11174
EUR_USD,1640000297.0,1.11177,1.11185
EUR_USD,1640000298.0,1.11177,1.11185
EUR_USD,1640000299.0,1.11171,1.11179
EUR_USD,1640000300.0,1.11163,1.11171
EUR_USD,1640000301.0,1.11163,1.11171
EUR_USD,1640000302.0,1.11175,1.11183
EUR_USD,1640000303.0,1.11177,1.11185
EUR_USD,1640000304.0,1.11176,1.11184
EUR_USD,1640000305.0,1.11156,1.11164
EUR_USD,1640000306.0,1.11153,1.11161
EUR_USD,1640000307.0,1.11135,1.11143
EUR_USD,1640000308.0,1.1115,1.11158
EUR_USD,1640000309.0,1.11146,1.11154
EUR_USD,1640000310.0,1.11142,1.1115
EUR_USD,1640000311.0,1.11175,1.11183
EUR_USD,1640000312.0,1.11177,1.11185
EUR_USD,1640000313.0,1.11177,1.11185
EUR_USD,1640000314.0,1.11175,1.11183
EUR_USD,1640000315.0,1.11166,1.11174
EUR_USD,1640000316.0,1.11163,1.11171
EUR_USD,1640000317.0,1.11171,1.11179
EUR_USD,1640000318.0,1.11189,1.11197
EUR_USD,1640000319.0,1.11199,1.11207
EUR_USD,1640000320.0,1.11207,1.11215
EUR_USD,1640000321.0,1.11204,1.11212
EUR_USD,1640000322.0,1.11231,1.11239
EUR_USD,1640000323.0,1.11233,1.11241
EUR_USD,1640000324.0,1.1125,1.11258
EUR_USD,1640000325.0,1.11257,1.11265
EUR_USD,1640000326.0,1.11259,1.11267
EUR_USD,1640000327.0,1.11276,1.11284
EUR_USD,1640000328.0,1.11284,1.11292
EUR_USD,1640000329.0,1.11286,1.11294
EUR_USD,1640000330.0,1.11289,1.11297
EUR_USD,1640000331.0,1.11312,1.1132
EUR_USD,1640000332.0,1.11337,1.11345
EUR_USD,1640000333.0,1.11331,1.11339
EUR_USD,1640000334.0,1.11344,1.11352
EUR_USD,1640000335.0,1.11356,1.11364
EUR_USD,1640000336.0,1.11366,1.11374
EUR_USD,1640000337.0,1.11368,1.11376
EUR_USD,1640000338.0,1.11364,1.11372
EUR_USD,1640000339.0,1.1134,1.11348
EUR_USD,1640000340.0,1.11324,1.11332
EUR_USD,1640000341.0,1.11324,1.11332
EUR_USD,1640000342.0,1.11316,1.11324
EUR_USD,1640000343.0,1.11309,1.11317
EUR_USD,1640000344.0,1.11312,1.1132
EUR_USD,1640000345.0,1.11319,1.11327
EUR_USD,1640000346.0,1.11341,1.11349
EUR_USD,1640000347.0,1.11369,1.11377
EUR_USD,1640000348.0,1.11378,1.11386
EUR_USD,1640000349.0,1.11354,1.11362
EUR_USD,1640000350.0,1.11371,1.11379
EUR_USD,1640000351.0,1.11379,1.11387
EUR_USD,1640000352.0,1.11379,1.11387
EUR_USD,1640000353.0,1.11387,1.11395
EUR_USD,1640000354.0,1.11383,1.11391
EUR_USD,1640000355.0,1.11381,1.11389
EUR_USD,1640000356.0,1.11376,1.11384
EUR_USD,1640000357.0,1.1136,1.11368
EUR_USD,1640000358.0,1.1135,1.11358
EUR_USD,1640000359.0,1.11358,1.11366
EUR_USD,1640000360.0,1.11365,1.11373
EUR_USD,1640000361.0,1.11378,1.11386
EUR_USD,1640000362.0,1.1136,1.11368
EUR_USD,1640000363.0,1.11345,1.11353
EUR_USD,1640000364.0,1.11347,1.11355
EUR_USD,1640000365.0,1.11358,1.11366
EUR_USD,1640000366.0,1.1133,1.11338
EUR_USD,1640000367.0,1.11336,1.11344
EUR_USD,1640000368.0,1.11363,1.11371
EUR_USD,1640000369.0,1.11369,1.11377
EUR_USD,1640000370.0,1.11378,1.11386
EUR_USD,1640000371.0,1.11381,1.11389
EUR_USD,1640000372.0,1.11384,1.11392
EUR_USD,1640000373.0,1.11376,1.11384
EUR_USD,1640000374.0,1.11371,1.11379
EUR_USD,1640000375.0,1.11358,1.11366
EUR_USD,1640000376.0,1.11371,1.11379
EUR_USD,1640000377.0,1.11356,1.11364
EUR_USD,1640000378.0,1.11356,1.11364
EUR_USD,1640000379.0,1.11347,1.11355
EUR_USD,1640000380.0,1.11355,1.11363
EUR_USD,1640000381.0,1.11366,1.11374
EUR_USD,1640000382.0,1.11362,1.1137
EUR_USD,1640000383.0,1.11338,1.11346
EUR_USD,1640000384.0,1.11347,1.11355
EUR_USD,1640000385.0,1.11352,1.1136
EUR_USD,1640000386.0,1.11358,1.11366
EUR_USD,1640000387.0,1.11383,1.11391
EUR_USD,1640000388.0,1.11366,1.11374
EUR_USD,1640000389.0,1.11346,1.11354
EUR_USD,1640000390.0,1.11319,1.11327
EUR_USD,1640000391.0,1.11326,1.11334
EUR_USD,1640000392.0,1.11344,1.11352
EUR_USD,1640000393.0,1.11343,1.11351
EUR_USD,1640000394.0,1.11368,1.11376
EUR_USD,1640000395.0,1.11387,1.11395
EUR_USD,1640000396.0,1.11388,1.11396
EUR_USD,1640000397.0,1.11382,1.1139
EUR_USD,1640000398.0,1.11406,1.11414
EUR_USD,1640000399.0,1.11407,1.11415
EUR_USD,1640000400.0,1.11412,1.1142
EUR_USD,1640000401.0,1.11441,1.11449
EUR_USD,1640000402.0,1.11447,1.11455
EUR_USD,1640000403.0,1.11443,1.11451
EUR_USD,1640000404.0,1.11436,1.11444
EUR_USD,1640000405.0,1.11437,1.11445
EUR_USD,1640000406.0,1.11437,1.11445
EUR_USD,1640000407.0,1.11449,1.11457
EUR_USD,1640000408.0,1.11441,1.11449
EUR_USD,1640000409.0,1.11439,1.11447
EUR_USD,1640000410.0,1.11444,1.11452
EUR_USD,1640000411.0,1.11443,1.11451
EUR_USD,1640000412.0,1.11473,1.11481
EUR_USD,1640000413.0,1.11472,1.1148
EUR_USD,1640000414.0,1.11496,1.11504
EUR_USD,1640000415.0,1.11503,1.11511
EUR_USD,1640000416.0,1.11511,1.11519
EUR_USD,1640000417.0,1.11518,1.11526
EUR_USD,1640000418.0,1.11544,1.11552
EUR_USD,1640000419.0,1.11554,1.11562
EUR_USD,1640000420.0,1.11536,1.11544
EUR_USD,1640000421.0,1.11534,1.11542
EUR_USD,1640000422.0,1.1154,1.11548
EUR_USD,1640000423.0,1.11557,1.11565
EUR_USD,1640000424.0,1.11571,1.11579
EUR_USD,1640000425.0,1.11606,1.11614
EUR_USD,1640000426.0,1.11611,1.11619
EUR_USD,1640000427.0,1.11606,1.11614
EUR_USD,1640000428.0,1.11619,1.11627
EUR_USD,1640000429.0,1.11617,1.11625
EUR_USD,1640000430.0,1.11598,1.11606
EUR_USD,1640000431.0,1.11615,1.11623
EUR_USD,1640000432.0,1.11611,1.11619
EUR_USD,1640000433.0,1.11649,1.11657
EUR_USD,1640000434.0,1.11677,1.11685
EUR_USD,1640000435.0,1.11674,1.11682
EUR_USD,1640000436.0,1.11655,1.11663
EUR_USD,1640000437.0,1.11653,1.11661
EUR_USD,1640000438.0,1.11653,1.11661
EUR_USD,1640000439.0,1.11646,1.11654
EUR_USD,1640000440.0,1.1164,1.11648
EUR_USD,1640000441.0,1.11665,1.11673
EUR_USD,1640000442.0,1.11671,1.11679
EUR_USD,1640000443.0,1.11673,1.11681
EUR_USD,1640000444.0,1.11649,1.11657
EUR_USD,1640000445.0,1.11639,1.11647
EUR_USD,1640000446.0,1.11658,1.11666
EUR_USD,1640000447.0,1.11668,1.11676
EUR_USD,1640000448.0,1.11676,1.11684
EUR_USD,1640000449.0,1.11695,1.11703
EUR_USD,1640000450.0,1.11693,1.11701
EUR_USD,1640000451.0,1.11696,1.11704
EUR_USD,1640000452.0,1.11698,1.11706
EUR_USD,1640000453.0,1.11709,1.11717
EUR_USD,1640000454.0,1.11713,1.11721
EUR_USD,1640000455.0,1.11729,1.11737
EUR_USD,1640000456.0,1.11734,1.11742
EUR_USD,1640000457.0,1.11742,1.1175
EUR_USD,1640000458.0,1.11726,1.11734
EUR_USD,1640000459.0,1.11726,1.11734
EUR_USD,1640000460.0,1.11728,1.11736
EUR_USD,1640000461.0,1.11736,1.11744
EUR_USD,1640000462.0,1.11727,1.11735
EUR_USD,1640000463.0,1.11733,1.11741
EUR_USD,1640000464.0,1.11742,1.1175
EUR_USD,1640000465.0,1.11758,1.11766
EUR_USD,1640000466.0,1.11765,1.11773
EUR_USD,1640000467.0,1.11761,1.11769
EUR_USD,1640000468.0,1.11739,1.11747
EUR_USD,1640000469.0,1.1175,1.11758
EUR_USD,1640000470.0,1.11754,1.11762
EUR_USD,1640000471.0,1.11761,1.11769
EUR_USD,1640000472.0,1.11768,1.11776
EUR_USD,1640000473.0,1.11761,1.11769
EUR_USD,1640000474.0,1.11772,1.1178
EUR_USD,1640000475.0,1.11765,1.11773
EUR_USD,1640000476.0,1.1175,1.11758
EUR_USD,1640000477.0,1.11759,1.11767
EUR_USD,1640000478.0,1.11768,1.11776
EUR_USD,1640000479.0,1.11769,1.11777
EUR_USD,1640000480.0,1.11762,1.1177
EUR_USD,1640000481.0,1.11745,1.11753
EUR_USD,1640000482.0,1.11742,1.1175
EUR_USD,1640000483.0,1.1175,1.11758
EUR_USD,1640000484.0,1.11728,1.11736
EUR_USD,1640000485.0,1.11752,1.1176
EUR_USD,1640000486.0,1.11765,1.11773
EUR_USD,1640000487.0,1.1177,1.11778
EUR_USD,1640000488.0,1.11774,1.11782
EUR_USD,1640000489.0,1.11756,1.11764
EUR_USD,1640000490.0,1.1177,1.11778
EUR_USD,1640000491.0,1.1179,1.11798
EUR_USD,1640000492.0,1.11791,1.11799
EUR_USD,1640000493.0,1.11781,1.11789
EUR_USD,1640000494.0,1.11751,1.11759
EUR_USD,1640000495.0,1.11759,1.11767
EUR_USD,1640000496.0,1.11728,1.11736
EUR_USD,1640000497.0,1.11738,1.11746
EUR_USD,1640000498.0,1.11733,1.11741
EUR_USD,1640000499.0,1.11727,1.11735
EUR_USD,1640000500.0,1.11724,1.11732
EUR_USD,1640000501.0,1.11696,1.11704
EUR_USD,1640000502.0,1.11699,1.11707
EUR_USD,1640000503.0,1.11693,1.11701
EUR_USD,1640000504.0,1.11677,1.11685
EUR_USD,1640000505.0,1.11705,1.11713
EUR_USD,1640000506.0,1.11687,1.11695
EUR_USD,1640000507.0,1.11669,1.11677
EUR_USD,1640000508.0,1.11641,1.11649
EUR_USD,1640000509.0,1.11633,1.11641
EUR_USD,1640000510.0,1.11632,1.1164
EUR_USD,1640000511.0,1.11618,1.11626
EUR_USD,1640000512.0,1.11599,1.11607
EUR_USD,1640000513.0,1.11598,1.11606
EUR_USD,1640000514.0,1.1161,1.11618
EUR_USD,1640000515.0,1.11606,1.11614
EUR_USD,1640000516.0,1.11623,1.11631
EUR_USD,1640000517.0,1.11641,1.11649
EUR_USD,1640000518.0,1.11619,1.11627
EUR_USD,1640000519.0,1.11621,1.11629
EUR_USD,1640000520.0,1.11628,1.11636
EUR_USD,1640000521.0,1.11624,1.11632
EUR_USD,1640000522.0,1.11628,1.11636
EUR_USD,1640000523.0,1.11626,1.11634
EUR_USD,1640000524.0,1.11636,1.11644
EUR_USD,1640000525.0,1.11653,1.11661
EUR_USD,1640000526.0,1.11692,1.117
EUR_USD,1640000527.0,1.1168,1.11688
EUR_USD,1640000528.0,1.11707,1.11715
EUR_USD,1640000529.0,1.11705,1.11713
EUR_USD,1640000530.0,1.1171,1.11718
EUR_USD,1640000531.0,1.11749,1.11757
EUR_USD,1640000532.0,1.11734,1.11742
EUR_USD,1640000533.0,1.11742,1.1175
EUR_USD,1640000534.0,1.11729,1.11737
EUR_USD,1640000535.0,1.11729,1.11737
EUR_USD,1640000536.0,1.11737,1.11745
EUR_USD,1640000537.0,1.11749,1.11757
EUR_USD,1640000538.0,1.11738,1.11746
EUR_USD,1640000539.0,1.11719,1.11727
EUR_USD,1640000540.0,1.11716,1.11724
EUR_USD,1640000541.0,1.11712,1.1172
EUR_USD,1640000542.0,1.11729,1.11737
EUR_USD,1640000543.0,1.1175,1.11758
EUR_USD,1640000544.0,1.11759,1.11767
EUR_USD,1640000545.0,1.11747,1.11755
EUR_USD,1640000546.0,1.11739,1.11747
EUR_USD,1640000547.0,1.11752,1.1176
EUR_USD,1640000548.0,1.1175,1.11758
EUR_USD,1640000549.0,1.11735,1.11743
EUR_USD,1640000550.0,1.1176,1.11768
EUR_USD,1640000551.0,1.11742,1.1175
EUR_USD,1640000552.0,1.11754,1.11762
EUR_USD,1640000553.0,1.11745,1.11753
EUR_USD,1640000554.0,1.1173,1.11738
EUR_USD,1640000555.0,1.11721,1.11729
EUR_USD,1640000556.0,1.11714,1.11722
EUR_USD,1640000557.0,1.11715,1.11723
EUR_USD,1640000558.0,1.11726,1.11734
EUR_USD,1640000559.0,1.11746,1.11754
EUR_USD,1640000560.0,1.11754,1.11762
EUR_USD,1640000561.0,1.11726,1.11734
EUR_USD,1640000562.0,1.1173,1.11738
EUR_USD,1640000563.0,1.11745,1.11753
EUR_USD,1640000564.0,1.11742,1.1175
EUR_USD,1640000565.0,1.1175,1.11758
EUR_USD,1640000566.0,1.11765,1.11773
EUR_USD,1640000567.0,1.11766,1.11774
EUR_USD,1640000568.0,1.11757,1.11765
EUR_USD,1640000569.0,1.11776,1.11784
EUR_USD,1640000570.0,1.11791,1.11799
EUR_USD,1640000571.0,1.11811,1.11819
EUR_USD,1640000572.0,1.11827,1.11835
EUR_USD,1640000573.0,1.11829,1.11837
EUR_USD,1640000574.0,1.1182,1.11828
EUR_USD,1640000575.0,1.11838,1.11846
EUR_USD,1640000576.0,1.11831,1.11839
EUR_USD,1640000577.0,1.11819,1.11827
EUR_USD,1640000578.0,1.11822,1.1183
EUR_USD,1640000579.0,1.11847,1.11855
EUR_USD,1640000580.0,1.11858,1.11866
EUR_USD,1640000581.0,1.11837,1.11845
