instrument,ts,bid,ask
USD_JPY,1640000049.0,110.53856,110.54656
USD_JPY,1640000050.0,110.53377,110.54177
USD_JPY,1640000051.0,110.52305,110.53105
USD_JPY,1640000052.0,110.5031,110.5111
USD_JPY,1640000053.0,110.47789,110.48589
USD_JPY,1640000054.0,110.45242,110.46042
USD_JPY,1640000055.0,110.46354,110.47154
USD_JPY,1640000056.0,110.4494,110.4574
USD_JPY,1640000057.0,110.44847,110.45647
USD_JPY,1640000058.0,110.44464,110.45264
USD_JPY,1640000059.0,110.43356,110.44156
USD_JPY,1640000060.0,110.41643,110.42443
USD_JPY,1640000061.0,110.41011,110.41811
USD_JPY,1640000062.0,110.38294,110.39094
USD_JPY,1640000063.0,110.38672,110.39472
USD_JPY,1640000064.0,110.37445,110.38245
USD_JPY,1640000065.0,110.40218,110.41018
USD_JPY,1640000066.0,110.3937,110.4017
USD_JPY,1640000067.0,110.39177,110.39977
USD_JPY,1640000068.0,110.39665,110.40465
USD_JPY,1640000069.0,110.37468,110.38268
USD_JPY,1640000070.0,110.35536,110.36336
USD_JPY,1640000071.0,110.39158,110.39958
USD_JPY,1640000072.0,110.39287,110.40087
USD_JPY,1640000073.0,110.41047,110.41847
USD_JPY,1640000074.0,110.43273,110.44073
USD_JPY,1640000075.0,110.43543,110.44343
USD_JPY,1640000076.0,110.37667,110.38467
USD_JPY,1640000077.0,110.37225,110.38025
USD_JPY,1640000078.0,110.39427,110.40227
USD_JPY,1640000079.0,110.38005,110.38805
USD_JPY,1640000080.0,110.38748,110.39548
USD_JPY,1640000081.0,110.39127,110.39927
USD_JPY,1640000082.0,110.38377,110.39177
USD_JPY,1640000083.0,110.40036,110.40836
USD_JPY,1640000084.0,110.40617,110.41417
USD_JPY,1640000085.0,110.39056,110.39856
USD_JPY,1640000086.0,110.36553,110.37353
USD_JPY,1640000087.0,110.38977,110.39777
USD_JPY,1640000088.0,110.39608,110.40408
USD_JPY,1640000089.0,110.40317,110.41117
USD_JPY,1640000090.0,110.40353,110.41153
USD_JPY,1640000091.0,110.41756,110.42556
USD_JPY,1640000092.0,110.41427,110.42227
USD_JPY,1640000093.0,110.4522,110.4602
USD_JPY,1640000094.0,110.45182,110.45982
USD_JPY,1640000095.0,110.45755,110.46555
USD_JPY,1640000096.0,110.44634,110.45434
USD_JPY,1640000097.0,110.41959,110.42759
USD_JPY,1640000098.0,110.39094,110.39894
USD_JPY,1640000099.0,110.4213,110.4293
USD_JPY,1640000100.0,110.43406,110.44206
USD_JPY,1640000101.0,110.46313,110.47113
USD_JPY,1640000102.0,110.47221,110.48021
USD_JPY,1640000103.0,110.49043,110.49843
USD_JPY,1640000104.0,110.47009,110.47809
USD_JPY,1640000105.0,110.47683,110.48483
USD_JPY,1640000106.0,110.4541,110.4621
USD_JPY,1640000107.0,110.40889,110.41689
USD_JPY,1640000108.0,110.4441,110.4521
USD_JPY,1640000109.0,110.46042,110.46842
USD_JPY,1640000110.0,110.43994,110.44794
USD_JPY,1640000111.0,110.4545,110.4625
USD_JPY,1640000112.0,110.42055,110.42855
USD_JPY,1640000113.0,110.37841,110.38641
USD_JPY,1640000114.0,110.39013,110.39813
USD_JPY,1640000115.0,110.41175,110.41975
USD_JPY,1640000116.0,110.38249,110.39049
USD_JPY,1640000117.0,110.41812,110.42612
USD_JPY,1640000118.0,110.44318,110.45118
USD_JPY,1640000119.0,110.48798,110.49598
USD_JPY,1640000120.0,110.51374,110.52174
USD_JPY,1640000121.0,110.51422,110.52222
USD_JPY,1640000122.0,110.51607,110.52407
USD_JPY,1640000123.0,110.52338,110.53138
USD_JPY,1640000124.0,110.5055,110.5135
USD_JPY,1640000125.0,110.4687,110.4767
USD_JPY,1640000126.0,110.42561,110.43361
USD_JPY,1640000127.0,110.41766,110.42566
USD_JPY,1640000128.0,110.45695,110.46495
USD_JPY,1640000129.0,110.44471,110.45271
USD_JPY,1640000130.0,110.47424,110.48224
USD_JPY,1640000131.0,110.43736,110.44536
USD_JPY,1640000132.0,110.45241,110.46041
USD_JPY,1640000133.0,110.46326,110.47126
USD_JPY,1640000134.0,110.45703,110.46503
USD_JPY,1640000135.0,110.47723,110.48523
USD_JPY,1640000136.0,110.50362,110.51162
USD_JPY,1640000137.0,110.50326,110.51126
USD_JPY,1640000138.0,110.49652,110.50452
USD_JPY,1640000139.0,110.4746,110.4826
USD_JPY,1640000140.0,110.48526,110.49326
USD_JPY,1640000141.0,110.45345,110.46145
USD_JPY,1640000142.0,110.45548,110.46348
USD_JPY,1640000143.0,110.50421,110.51221
USD_JPY,1640000144.0,110.5039,110.5119
USD_JPY,1640000145.0,110.51805,110.52605
USD_JPY,1640000146.0,110.51379,110.52179
USD_JPY,1640000147.0,110.53617,110.54417
USD_JPY,1640000148.0,110.51976,110.52776
USD_JPY,1640000149.0,110.52612,110.53412
USD_JPY,1640000150.0,110.54727,110.55527
USD_JPY,1640000151.0,110.54988,110.55788
USD_JPY,1640000152.0,110.59159,110.59959
USD_JPY,1640000153.0,110.60458,110.61258
USD_JPY,1640000154.0,110.60966,110.61766
USD_JPY,1640000155.0,110.61977,110.62777
USD_JPY,1640000156.0,110.65897,110.66697
USD_JPY,1640000157.0,110.67634,110.68434
USD_JPY,1640000158.0,110.68246,110.69046
USD_JPY,1640000159.0,110.65891,110.66691
USD_JPY,1640000160.0,110.63817,110.64617
USD_JPY,1640000161.0,110.6427,110.6507
USD_JPY,1640000162.0,110.62946,110.63746
USD_JPY,1640000163.0,110.65881,110.66681
USD_JPY,1640000164.0,110.63716,110.64516
USD_JPY,1640000165.0,110.67002,110.67802
USD_JPY,1640000166.0,110.69678,110.70478
USD_JPY,1640000167.0,110.70074,110.70874
USD_JPY,1640000168.0,110.73035,110.73835
USD_JPY,1640000169.0,110.72615,110.73415
USD_JPY,1640000170.0,110.71616,110.72416
USD_JPY,1640000171.0,110.71105,110.71905
USD_JPY,1640000172.0,110.70931,110.71731
USD_JPY,1640000173.0,110.71441,110.72241
USD_JPY,1640000174.0,110.74788,110.75588
USD_JPY,1640000175.0,110.73239,110.74039
USD_JPY,1640000176.0,110.7481,110.7561
USD_JPY,1640000177.0,110.75526,110.76326
USD_JPY,1640000178.0,110.78681,110.79481
USD_JPY,1640000179.0,110.7918,110.7998
USD_JPY,1640000180.0,110.7542,110.7622
USD_JPY,1640000181.0,110.67407,110.68207
USD_JPY,1640000182.0,110.71331,110.72131
USD_JPY,1640000183.0,110.6968,110.7048
USD_JPY,1640000184.0,110.69222,110.70022
USD_JPY,1640000185.0,110.66964,110.67764
USD_JPY,1640000186.0,110.65748,110.66548
USD_JPY,1640000187.0,110.69671,110.70471
USD_JPY,1640000188.0,110.6988,110.7068
USD_JPY,1640000189.0,110.68586,110.69386
USD_JPY,1640000190.0,110.67199,110.67999
USD_JPY,1640000191.0,110.664,110.672
USD_JPY,1640000192.0,110.67694,110.68494
USD_JPY,1640000193.0,110.64752,110.65552
USD_JPY,1640000194.0,110.64278,110.65078
USD_JPY,1640000195.0,110.62731,110.63531
USD_JPY,1640000196.0,110.60574,110.61374
USD_JPY,1640000197.0,110.65598,110.66398
USD_JPY,1640000198.0,110.65105,110.65905
USD_JPY,1640000199.0,110.61498,110.62298
USD_JPY,1640000200.0,110.56113,110.59713
USD_JPY,1640000201.0,110.61035,110.64635
USD_JPY,1640000202.0,110.29942,110.33542
USD_JPY,1640000203.0,109.927,109.963
USD_JPY,1640000204.0,109.93964,109.97564
USD_JPY,1640000205.0,109.91857,109.95457
USD_JPY,1640000206.0,109.55182,109.58782
USD_JPY,1640000207.0,109.60228,109.63828
USD_JPY,1640000208.0,109.61167,109.64767
USD_JPY,1640000209.0,109.46731,109.50331
USD_JPY,1640000210.0,109.28146,109.31746
USD_JPY,1640000211.0,109.01188,109.04788
USD_JPY,1640000212.0,108.79712,108.83312
USD_JPY,1640000213.0,108.78003,108.81603
USD_JPY,1640000214.0,108.70096,108.73696
USD_JPY,1640000215.0,108.60409,108.64009
USD_JPY,1640000216.0,108.59817,108.63417
USD_JPY,1640000217.0,108.61913,108.65513
USD_JPY,1640000218.0,108.60008,108.63608
USD_JPY,1640000219.0,108.3632,108.3992
USD_JPY,1640000220.0,108.53698,108.57298
USD_JPY,1640000221.0,108.57628,108.61228
USD_JPY,1640000222.0,108.47564,108.51164
USD_JPY,1640000223.0,108.47478,108.51078
USD_JPY,1640000224.0,108.50789,108.54389
USD_JPY,1640000225.0,108.32989,108.36589
USD_JPY,1640000226.0,108.48917,108.52517
USD_JPY,1640000227.0,108.65471,108.69071
USD_JPY,1640000228.0,108.73598,108.77198
USD_JPY,1640000229.0,108.74771,108.78371
USD_JPY,1640000230.0,108.76555,108.80155
USD_JPY,1640000231.0,108.56305,108.59905
USD_JPY,1640000232.0,108.48479,108.52079
USD_JPY,1640000233.0,108.4492,108.4852
USD_JPY,1640000234.0,108.50239,108.53839
USD_JPY,1640000235.0,108.36525,108.40125
USD_JPY,1640000236.0,108.4198,108.4558
USD_JPY,1640000237.0,108.13325,108.16925
USD_JPY,1640000238.0,107.85608,107.89208
USD_JPY,1640000239.0,107.59839,107.63439
USD_JPY,1640000240.0,107.57981,107.61581
USD_JPY,1640000241.0,107.33863,107.37463
USD_JPY,1640000242.0,107.27607,107.31207
USD_JPY,1640000243.0,107.46585,107.50185
USD_JPY,1640000244.0,107.08839,107.12439
USD_JPY,1640000245.0,106.74449,106.78049
USD_JPY,1640000246.0,106.9715,107.0075
USD_JPY,1640000247.0,107.04625,107.08225
USD_JPY,1640000248.0,106.98047,107.01647
USD_JPY,1640000249.0,107.08433,107.12033
USD_JPY,1640000250.0,107.01709,107.05309
USD_JPY,1640000251.0,107.16456,107.20056
USD_JPY,1640000252.0,107.21421,107.25021
USD_JPY,1640000253.0,107.26172,107.29772
USD_JPY,1640000254.0,107.30596,107.34196
USD_JPY,1640000255.0,107.09244,107.12844
USD_JPY,1640000256.0,106.96622,107.00222
USD_JPY,1640000257.0,107.45482,107.49082
USD_JPY,1640000258.0,107.78794,107.82394
USD_JPY,1640000259.0,107.82671,107.86271
USD_JPY,1640000260.0,107.81885,107.82685
USD_JPY,1640000261.0,107.81748,107.82548
USD_JPY,1640000262.0,107.84189,107.84989
USD_JPY,1640000263.0,107.85713,107.86513
USD_JPY,1640000264.0,107.84781,107.85581
USD_JPY,1640000265.0,107.84138,107.84938
USD_JPY,1640000266.0,107.83545,107.84345
USD_JPY,1640000267.0,107.8852,107.8932
USD_JPY,1640000268.0,107.85321,107.86121
USD_JPY,1640000269.0,107.8249,107.8329
USD_JPY,1640000270.0,107.86583,107.87383
USD_JPY,1640000271.0,107.82773,107.83573
USD_JPY,1640000272.0,107.82592,107.83392
USD_JPY,1640000273.0,107.82558,107.83358
USD_JPY,1640000274.0,107.8426,107.8506
USD_JPY,1640000275.0,107.85427,107.86227
USD_JPY,1640000276.0,107.8448,107.8528
USD_JPY,1640000277.0,107.84201,107.85001
USD_JPY,1640000278.0,107.86357,107.87157
USD_JPY,1640000279.0,107.89075,107.89875
USD_JPY,1640000280.0,107.88107,107.88907
USD_JPY,1640000281.0,107.84795,107.85595
USD_JPY,1640000282.0,107.80903,107.81703
USD_JPY,1640000283.0,107.81262,107.82062
USD_JPY,1640000284.0,107.81943,107.82743
USD_JPY,1640000285.0,107.77432,107.78232
USD_JPY,1640000286.0,107.77415,107.78215
USD_JPY,1640000287.0,107.76782,107.77582
USD_JPY,1640000288.0,107.73637,107.74437
USD_JPY,1640000289.0,107.73415,107.74215
USD_JPY,1640000290.0,107.76943,107.77743
USD_JPY,1640000291.0,107.72303,107.73103
USD_JPY,1640000292.0,107.72443,107.73243
USD_JPY,1640000293.0,107.69865,107.70665
USD_JPY,1640000294.0,107.66187,107.66987
USD_JPY,1640000295.0,107.66397,107.67197
USD_JPY,1640000296.0,107.6505,107.6585
USD_JPY,1640000297.0,107.6497,107.6577
USD_JPY,1640000298.0,107.66487,107.67287
USD_JPY,1640000299.0,107.72267,107.73067
USD_JPY,1640000300.0,107.67216,107.68016
USD_JPY,1640000301.0,107.69468,107.70268
USD_JPY,1640000302.0,107.72674,107.73474
USD_JPY,1640000303.0,107.70418,107.71218
USD_JPY,1640000304.0,107.70582,107.71382
USD_JPY,1640000305.0,107.68474,107.69274
USD_JPY,1640000306.0,107.66669,107.67469
USD_JPY,1640000307.0,107.6417,107.6497
USD_JPY,1640000308.0,107.66833,107.67633
USD_JPY,1640000309.0,107.66596,107.67396
USD_JPY,1640000310.0,107.69488,107.70288
USD_JPY,1640000311.0,107.6901,107.6981
USD_JPY,1640000312.0,107.66849,107.67649
USD_JPY,1640000313.0,107.66606,107.67406
USD_JPY,1640000314.0,107.66817,107.67617
USD_JPY,1640000315.0,107.6649,107.6729
USD_JPY,1640000316.0,107.68844,107.69644
USD_JPY,1640000317.0,107.69111,107.69911
USD_JPY,1640000318.0,107.69206,107.70006
USD_JPY,1640000319.0,107.66813,107.67613
USD_JPY,1640000320.0,107.66741,107.67541
USD_JPY,1640000321.0,107.67903,107.68703
USD_JPY,1640000322.0,107.67105,107.67905
USD_JPY,1640000323.0,107.64784,107.65584
USD_JPY,1640000324.0,107.64779,107.65579
USD_JPY,1640000325.0,107.66429,107.67229
USD_JPY,1640000326.0,107.70209,107.71009
USD_JPY,1640000327.0,107.6602,107.6682
USD_JPY,1640000328.0,107.65891,107.66691
USD_JPY,1640000329.0,107.65908,107.66708
USD_JPY,1640000330.0,107.64235,107.65035
USD_JPY,1640000331.0,107.64067,107.64867
USD_JPY,1640000332.0,107.64202,107.65002
USD_JPY,1640000333.0,107.61137,107.61937
USD_JPY,1640000334.0,107.57809,107.58609
USD_JPY,1640000335.0,107.57026,107.57826
USD_JPY,1640000336.0,107.56699,107.57499
USD_JPY,1640000337.0,107.5425,107.5505
USD_JPY,1640000338.0,107.53268,107.54068
USD_JPY,1640000339.0,107.50258,107.51058
USD_JPY,1640000340.0,107.48617,107.49417
USD_JPY,1640000341.0,107.51683,107.52483
USD_JPY,1640000342.0,107.49146,107.49946
USD_JPY,1640000343.0,107.48625,107.49425
USD_JPY,1640000344.0,107.50304,107.51104
USD_JPY,1640000345.0,107.52921,107.53721
USD_JPY,1640000346.0,107.52806,107.53606
USD_JPY,1640000347.0,107.53042,107.53842
USD_JPY,1640000348.0,107.52823,107.53623
USD_JPY,1640000349.0,107.53059,107.53859
USD_JPY,1640000350.0,107.54829,107.55629
USD_JPY,1640000351.0,107.55459,107.56259
USD_JPY,1640000352.0,107.5586,107.5666
USD_JPY,1640000353.0,107.55981,107.56781
USD_JPY,1640000354.0,107.54048,107.54848
USD_JPY,1640000355.0,107.52847,107.53647
USD_JPY,1640000356.0,107.51566,107.52366
USD_JPY,1640000357.0,107.49323,107.50123
USD_JPY,1640000358.0,107.48559,107.49359
USD_JPY,1640000359.0,107.46979,107.47779
USD_JPY,1640000360.0,107.44659,107.45459
USD_JPY,1640000361.0,107.43807,107.44607
USD_JPY,1640000362.0,107.45946,107.46746
USD_JPY,1640000363.0,107.48474,107.49274
USD_JPY,1640000364.0,107.48915,107.49715
USD_JPY,1640000365.0,107.49,107.498
USD_JPY,1640000366.0,107.48681,107.49481
USD_JPY,1640000367.0,107.48781,107.49581
USD_JPY,1640000368.0,107.47904,107.48704
USD_JPY,1640000369.0,107.43826,107.44626
USD_JPY,1640000370.0,107.432,107.44
USD_JPY,1640000371.0,107.44398,107.45198
USD_JPY,1640000372.0,107.46556,107.47356
USD_JPY,1640000373.0,107.49636,107.50436
USD_JPY,1640000374.0,107.48336,107.49136
USD_JPY,1640000375.0,107.51901,107.52701
USD_JPY,1640000376.0,107.52127,107.52927
USD_JPY,1640000377.0,107.57789,107.58589
USD_JPY,1640000378.0,107.57565,107.58365
USD_JPY,1640000379.0,107.57507,107.58307
USD_JPY,1640000380.0,107.59031,107.59831
USD_JPY,1640000381.0,107.56244,107.57044
USD_JPY,1640000382.0,107.53579,107.54379
USD_JPY,1640000383.0,107.52738,107.53538
USD_JPY,1640000384.0,107.58502,107.59302
USD_JPY,1640000385.0,107.61384,107.62184
USD_JPY,1640000386.0,107.618,107.626
USD_JPY,1640000387.0,107.6109,107.6189
USD_JPY,1640000388.0,107.60723,107.61523
USD_JPY,1640000389.0,107.61505,107.62305
USD_JPY,1640000390.0,107.61646,107.62446
USD_JPY,1640000391.0,107.60618,107.61418
USD_JPY,1640000392.0,107.58995,107.59795
USD_JPY,1640000393.0,107.58079,107.58879
USD_JPY,1640000394.0,107.58607,107.59407
USD_JPY,1640000395.0,107.5745,107.5825
USD_JPY,1640000396.0,107.5369,107.5449
USD_JPY,1640000397.0,107.55093,107.55893
USD_JPY,1640000398.0,107.54819,107.55619
USD_JPY,1640000399.0,107.52764,107.53564
