instrument,ts,bid,ask
EUR_USD,1640000106.0,1.1236,1.12368
EUR_USD,1640000107.0,1.12365,1.12373
EUR_USD,1640000108.0,1.12362,1.1237
EUR_USD,1640000109.0,1.12354,1.12362
EUR_USD,1640000110.0,1.12348,1.12356
EUR_USD,1640000111.0,1.12357,1.12365
EUR_USD,1640000112.0,1.12365,1.12373
EUR_USD,1640000113.0,1.12342,1.1235
EUR_USD,1640000114.0,1.12332,1.1234
EUR_USD,1640000115.0,1.12356,1.12364
EUR_USD,1640000116.0,1.1237,1.12378
EUR_USD,1640000117.0,1.12375,1.12383
EUR_USD,1640000118.0,1.12383,1.12391
EUR_USD,1640000119.0,1.12395,1.12403
EUR_USD,1640000120.0,1.12418,1.12426
EUR_USD,1640000121.0,1.12408,1.12416
EUR_USD,1640000122.0,1.12398,1.12406
EUR_USD,1640000123.0,1.12397,1.12405
EUR_USD,1640000124.0,1.12401,1.12409
EUR_USD,1640000125.0,1.12404,1.12412
EUR_USD,1640000126.0,1.12415,1.12423
EUR_USD,1640000127.0,1.12424,1.12432
EUR_USD,1640000128.0,1.12438,1.12446
EUR_USD,1640000129.0,1.12434,1.12442
EUR_USD,1640000130.0,1.12436,1.12444
EUR_USD,1640000131.0,1.12455,1.12463
EUR_USD,1640000132.0,1.12457,1.12465
EUR_USD,1640000133.0,1.12451,1.12459
EUR_USD,1640000134.0,1.12442,1.1245
EUR_USD,1640000135.0,1.12438,1.12446
EUR_USD,1640000136.0,1.12443,1.12451
EUR_USD,1640000137.0,1.12438,1.12446
EUR_USD,1640000138.0,1.12446,1.12454
EUR_USD,1640000139.0,1.12447,1.12455
EUR_USD,1640000140.0,1.12446,1.12454
EUR_USD,1640000141.0,1.12443,1.12451
EUR_USD,1640000142.0,1.12441,1.12449
EUR_USD,1640000143.0,1.12453,1.12461
EUR_USD,1640000144.0,1.1247,1.12478
EUR_USD,1640000145.0,1.12463,1.12471
EUR_USD,1640000146.0,1.12485,1.12493
EUR_USD,1640000147.0,1.12488,1.12496
EUR_USD,1640000148.0,1.12488,1.12496
EUR_USD,1640000149.0,1.12486,1.12494
EUR_USD,1640000150.0,1.12485,1.12493
EUR_USD,1640000151.0,1.12489,1.12497
EUR_USD,1640000152.0,1.12492,1.125
EUR_USD,1640000153.0,1.12486,1.12494
EUR_USD,1640000154.0,1.12479,1.12487
EUR_USD,1640000155.0,1.12492,1.125
EUR_USD,1640000156.0,1.12492,1.125
EUR_USD,1640000157.0,1.12496,1.12504
EUR_USD,1640000158.0,1.12528,1.12536
EUR_USD,1640000159.0,1.12529,1.12537
EUR_USD,1640000160.0,1.12544,1.12552
EUR_USD,1640000161.0,1.12525,1.12533
EUR_USD,1640000162.0,1.1252,1.12528
EUR_USD,1640000163.0,1.12537,1.12545
EUR_USD,1640000164.0,1.12541,1.12549
EUR_USD,1640000165.0,1.12546,1.12554
EUR_USD,1640000166.0,1.12532,1.1254
EUR_USD,1640000167.0,1.12523,1.12531
EUR_USD,1640000168.0,1.12539,1.12547
EUR_USD,1640000169.0,1.12545,1.12553
EUR_USD,1640000170.0,1.12545,1.12553
EUR_USD,1640000171.0,1.12557,1.12565
EUR_USD,1640000172.0,1.12571,1.12579
EUR_USD,1640000173.0,1.12574,1.12582
EUR_USD,1640000174.0,1.12574,1.12582
EUR_USD,1640000175.0,1.12559,1.12567
EUR_USD,1640000176.0,1.12561,1.12569
EUR_USD,1640000177.0,1.12532,1.1254
EUR_USD,1640000178.0,1.12542,1.1255
EUR_USD,1640000179.0,1.1256,1.12568
EUR_USD,1640000180.0,1.12575,1.12583
EUR_USD,1640000181.0,1.12581,1.12589
EUR_USD,1640000182.0,1.12592,1.126
EUR_USD,1640000183.0,1.12601,1.12609
EUR_USD,1640000184.0,1.12597,1.12605
EUR_USD,1640000185.0,1.12591,1.12599
EUR_USD,1640000186.0,1.12604,1.12612
EUR_USD,1640000187.0,1.12605,1.12613
EUR_USD,1640000188.0,1.12616,1.12624
EUR_USD,1640000189.0,1.1261,1.12618
EUR_USD,1640000190.0,1.12605,1.12613
EUR_USD,1640000191.0,1.12617,1.12625
EUR_USD,1640000192.0,1.12632,1.1264
EUR_USD,1640000193.0,1.12642,1.1265
EUR_USD,1640000194.0,1.12651,1.12659
EUR_USD,1640000195.0,1.12665,1.12673
EUR_USD,1640000196.0,1.12659,1.12667
EUR_USD,1640000197.0,1.1266,1.12668
EUR_USD,1640000198.0,1.12676,1.12684
EUR_USD,1640000199.0,1.12681,1.12689
EUR_USD,1640000200.0,1.12679,1.12687
EUR_USD,1640000201.0,1.12682,1.1269
EUR_USD,1640000202.0,1.12692,1.127
EUR_USD,1640000203.0,1.12697,1.12705
EUR_USD,1640000204.0,1.12687,1.12695
EUR_USD,1640000205.0,1.12699,1.12707
EUR_USD,1640000206.0,1.12715,1.12723
EUR_USD,1640000207.0,1.12709,1.12717
EUR_USD,1640000208.0,1.12709,1.12717
EUR_USD,1640000209.0,1.12719,1.12727
EUR_USD,1640000210.0,1.12729,1.12737
EUR_USD,1640000211.0,1.12738,1.12746
EUR_USD,1640000212.0,1.12749,1.12757
EUR_USD,1640000213.0,1.12736,1.12744
EUR_USD,1640000214.0,1.12738,1.12746
EUR_USD,1640000215.0,1.12733,1.12741
EUR_USD,1640000216.0,1.12738,1.12746
EUR_USD,1640000217.0,1.12759,1.12767
EUR_USD,1640000218.0,1.12755,1.12763
EUR_USD,1640000219.0,1.12757,1.12765
EUR_USD,1640000220.0,1.12756,1.12764
EUR_USD,1640000221.0,1.12756,1.12764
EUR_USD,1640000222.0,1.12757,1.12765
EUR_USD,1640000223.0,1.12774,1.12782
EUR_USD,1640000224.0,1.12771,1.12779
EUR_USD,1640000225.0,1.12771,1.12779
EUR_USD,1640000226.0,1.1278,1.12788
EUR_USD,1640000227.0,1.12787,1.12795
EUR_USD,1640000228.0,1.12797,1.12805
EUR_USD,1640000229.0,1.12799,1.12807
EUR_USD,1640000230.0,1.12795,1.12803
EUR_USD,1640000231.0,1.12803,1.12811
EUR_USD,1640000232.0,1.12813,1.12821
EUR_USD,1640000233.0,1.12819,1.12827
EUR_USD,1640000234.0,1.12829,1.12837
EUR_USD,1640000235.0,1.12835,1.12843
EUR_USD,1640000236.0,1.1284,1.12848
EUR_USD,1640000237.0,1.12862,1.1287
EUR_USD,1640000238.0,1.12852,1.1286
EUR_USD,1640000239.0,1.12852,1.1286
EUR_USD,1640000240.0,1.12867,1.12875
EUR_USD,1640000241.0,1.12863,1.12871
EUR_USD,1640000242.0,1.1287,1.12878
EUR_USD,1640000243.0,1.12874,1.12882
EUR_USD,1640000244.0,1.12872,1.1288
EUR_USD,1640000245.0,1.12862,1.1287
EUR_USD,1640000246.0,1.12861,1.12869
EUR_USD,1640000247.0,1.12867,1.12875
EUR_USD,1640000248.0,1.12862,1.1287
EUR_USD,1640000249.0,1.12877,1.12885
EUR_USD,1640000250.0,1.12889,1.12897
EUR_USD,1640000251.0,1.12897,1.12905
EUR_USD,1640000252.0,1.12897,1.12905
EUR_USD,1640000253.0,1.129,1.12908
EUR_USD,1640000254.0,1.12914,1.12922
EUR_USD,1640000255.0,1.12916,1.12924
EUR_USD,1640000256.0,1.12916,1.12924
EUR_USD,1640000257.0,1.1292,1.12928
EUR_USD,1640000258.0,1.12915,1.12923
EUR_USD,1640000259.0,1.12914,1.12922
EUR_USD,1640000260.0,1.12912,1.1292
EUR_USD,1640000261.0,1.12897,1.12905
EUR_USD,1640000262.0,1.12897,1.12905
EUR_USD,1640000263.0,1.12889,1.12897
EUR_USD,1640000264.0,1.12887,1.12895
EUR_USD,1640000265.0,1.12886,1.12894
EUR_USD,1640000266.0,1.12888,1.12896
EUR_USD,1640000267.0,1.12887,1.12895
EUR_USD,1640000268.0,1.12889,1.12897
EUR_USD,1640000269.0,1.12902,1.1291
EUR_USD,1640000270.0,1.12902,1.1291
EUR_USD,1640000271.0,1.12905,1.12913
EUR_USD,1640000272.0,1.129,1.12908
EUR_USD,1640000273.0,1.12902,1.1291
EUR_USD,1640000274.0,1.12923,1.12931
EUR_USD,1640000275.0,1.12919,1.12927
EUR_USD,1640000276.0,1.12917,1.12925
EUR_USD,1640000277.0,1.12931,1.12939
EUR_USD,1640000278.0,1.12932,1.1294
EUR_USD,1640000279.0,1.12935,1.12943
EUR_USD,1640000280.0,1.12925,1.12933
EUR_USD,1640000281.0,1.12927,1.12935
EUR_USD,1640000282.0,1.12907,1.12915
EUR_USD,1640000283.0,1.129,1.12908
EUR_USD,1640000284.0,1.12919,1.12927
EUR_USD,1640000285.0,1.12916,1.12924
EUR_USD,1640000286.0,1.1291,1.12918
EUR_USD,1640000287.0,1.12913,1.12921
EUR_USD,1640000288.0,1.12919,1.12927
EUR_USD,1640000289.0,1.12927,1.12935
EUR_USD,1640000290.0,1.12934,1.12942
EUR_USD,1640000291.0,1.12946,1.12954
EUR_USD,1640000292.0,1.12939,1.12947
EUR_USD,1640000293.0,1.12944,1.12952
EUR_USD,1640000294.0,1.12956,1.12964
EUR_USD,1640000295.0,1.12964,1.12972
EUR_USD,1640000296.0,1.12979,1.12987
EUR_USD,1640000297.0,1.12987,1.12995
EUR_USD,1640000298.0,1.12996,1.13004
EUR_USD,1640000299.0,1.13011,1.13019
EUR_USD,1640000300.0,1.13023,1.13031
EUR_USD,1640000301.0,1.13012,1.1302
EUR_USD,1640000302.0,1.1303,1.13038
EUR_USD,1640000303.0,1.13029,1.13037
EUR_USD,1640000304.0,1.13037,1.13045
EUR_USD,1640000305.0,1.1306,1.13068
EUR_USD,1640000306.0,1.13069,1.13077
EUR_USD,1640000307.0,1.13073,1.13081
EUR_USD,1640000308.0,1.13073,1.13081
EUR_USD,1640000309.0,1.13073,1.13081
EUR_USD,1640000310.0,1.13094,1.13102
EUR_USD,1640000311.0,1.13108,1.13116
EUR_USD,1640000312.0,1.13128,1.13136
EUR_USD,1640000313.0,1.13143,1.13151
EUR_USD,1640000314.0,1.13142,1.1315
EUR_USD,1640000315.0,1.13144,1.13152
EUR_USD,1640000316.0,1.13143,1.13151
EUR_USD,1640000317.0,1.13129,1.13137
EUR_USD,1640000318.0,1.13133,1.13141
EUR_USD,1640000319.0,1.13144,1.13152
EUR_USD,1640000320.0,1.13134,1.13142
EUR_USD,1640000321.0,1.13145,1.13153
EUR_USD,1640000322.0,1.13156,1.13164
EUR_USD,1640000323.0,1.13154,1.13162
EUR_USD,1640000324.0,1.13163,1.13171
EUR_USD,1640000325.0,1.13184,1.13192
EUR_USD,1640000326.0,1.13186,1.13194
EUR_USD,1640000327.0,1.13178,1.13186
EUR_USD,1640000328.0,1.13172,1.1318
EUR_USD,1640000329.0,1.13163,1.13171
EUR_USD,1640000330.0,1.13166,1.13174
EUR_USD,1640000331.0,1.1318,1.13188
EUR_USD,1640000332.0,1.13173,1.13181
EUR_USD,1640000333.0,1.13182,1.1319
EUR_USD,1640000334.0,1.13182,1.1319
EUR_USD,1640000335.0,1.13185,1.13193
EUR_USD,1640000336.0,1.13173,1.13181
EUR_USD,1640000337.0,1.13167,1.13175
EUR_USD,1640000338.0,1.13179,1.13187
EUR_USD,1640000339.0,1.1318,1.13188
EUR_USD,1640000340.0,1.13193,1.13201
EUR_USD,1640000341.0,1.13209,1.13217
EUR_USD,1640000342.0,1.13208,1.13216
EUR_USD,1640000343.0,1.13216,1.13224
EUR_USD,1640000344.0,1.13217,1.13225
EUR_USD,1640000345.0,1.13224,1.13232
EUR_USD,1640000346.0,1.13232,1.1324
EUR_USD,1640000347.0,1.13231,1.13239
EUR_USD,1640000348.0,1.1322,1.13228
EUR_USD,1640000349.0,1.1322,1.13228
EUR_USD,1640000350.0,1.13222,1.1323
EUR_USD,1640000351.0,1.13231,1.13239
EUR_USD,1640000352.0,1.13238,1.13246
EUR_USD,1640000353.0,1.13251,1.13259
EUR_USD,1640000354.0,1.13239,1.13247
EUR_USD,1640000355.0,1.13257,1.13265
EUR_USD,1640000356.0,1.13254,1.13262
EUR_USD,1640000357.0,1.13264,1.13272
EUR_USD,1640000358.0,1.13275,1.13283
EUR_USD,1640000359.0,1.13278,1.13286
EUR_USD,1640000360.0,1.13295,1.13303
EUR_USD,1640000361.0,1.13296,1.13304
EUR_USD,1640000362.0,1.13311,1.13319
EUR_USD,1640000363.0,1.13313,1.13321
EUR_USD,1640000364.0,1.13323,1.13331
EUR_USD,1640000365.0,1.1333,1.13338
EUR_USD,1640000366.0,1.13335,1.13343
EUR_USD,1640000367.0,1.13333,1.13341
EUR_USD,1640000368.0,1.1333,1.13338
EUR_USD,1640000369.0,1.13333,1.13341
EUR_USD,1640000370.0,1.13325,1.13333
EUR_USD,1640000371.0,1.13332,1.1334
EUR_USD,1640000372.0,1.13343,1.13351
EUR_USD,1640000373.0,1.13357,1.13365
EUR_USD,1640000374.0,1.1336,1.13368
EUR_USD,1640000375.0,1.13375,1.13383
EUR_USD,1640000376.0,1.13376,1.13384
EUR_USD,1640000377.0,1.13364,1.13372
EUR_USD,1640000378.0,1.13361,1.13369
EUR_USD,1640000379.0,1.13366,1.13374
EUR_USD,1640000380.0,1.13366,1.13374
EUR_USD,1640000381.0,1.13378,1.13386
EUR_USD,1640000382.0,1.13378,1.13386
EUR_USD,1640000383.0,1.13404,1.13412
EUR_USD,1640000384.0,1.13413,1.13421
EUR_USD,1640000385.0,1.13399,1.13407
EUR_USD,1640000386.0,1.13413,1.13421
EUR_USD,1640000387.0,1.13415,1.13423
EUR_USD,1640000388.0,1.13416,1.13424
EUR_USD,1640000389.0,1.13419,1.13427
EUR_USD,1640000390.0,1.13417,1.13425
EUR_USD,1640000391.0,1.1343,1.13438
EUR_USD,1640000392.0,1.13456,1.13464
EUR_USD,1640000393.0,1.13465,1.13473
EUR_USD,1640000394.0,1.13479,1.13487
EUR_USD,1640000395.0,1.13475,1.13483
EUR_USD,1640000396.0,1.13484,1.13492
EUR_USD,1640000397.0,1.13489,1.13497
EUR_USD,1640000398.0,1.13495,1.13503
EUR_USD,1640000399.0,1.13497,1.13505
EUR_USD,1640000400.0,1.13511,1.13519
EUR_USD,1640000401.0,1.13519,1.13527
EUR_USD,1640000402.0,1.13522,1.1353
EUR_USD,1640000403.0,1.13526,1.13534
EUR_USD,1640000404.0,1.13508,1.13516
EUR_USD,1640000405.0,1.13521,1.13529
EUR_USD,1640000406.0,1.13519,1.13527
EUR_USD,1640000407.0,1.13524,1.13532
EUR_USD,1640000408.0,1.13525,1.13533
EUR_USD,1640000409.0,1.13527,1.13535
EUR_USD,1640000410.0,1.13538,1.13546
EUR_USD,1640000411.0,1.13511,1.13519
EUR_USD,1640000412.0,1.13509,1.13517
EUR_USD,1640000413.0,1.13513,1.13521
EUR_USD,1640000414.0,1.13513,1.13521
EUR_USD,1640000415.0,1.13512,1.1352
EUR_USD,1640000416.0,1.13513,1.13521
EUR_USD,1640000417.0,1.13524,1.13532
EUR_USD,1640000418.0,1.13538,1.13546
EUR_USD,1640000419.0,1.13548,1.13556
EUR_USD,1640000420.0,1.13549,1.13557
EUR_USD,1640000421.0,1.13551,1.13559
EUR_USD,1640000422.0,1.1357,1.13578
EUR_USD,1640000423.0,1.13582,1.1359
EUR_USD,1640000424.0,1.1358,1.13588
EUR_USD,1640000425.0,1.13588,1.13596
EUR_USD,1640000426.0,1.13587,1.13595
EUR_USD,1640000427.0,1.13592,1.136
EUR_USD,1640000428.0,1.13604,1.13612
EUR_USD,1640000429.0,1.13604,1.13612
EUR_USD,1640000430.0,1.13606,1.13614
EUR_USD,1640000431.0,1.13608,1.13616
EUR_USD,1640000432.0,1.13617,1.13625
EUR_USD,1640000433.0,1.13631,1.13639
EUR_USD,1640000434.0,1.13638,1.13646
EUR_USD,1640000435.0,1.13642,1.1365
EUR_USD,1640000436.0,1.13653,1.13661
EUR_USD,1640000437.0,1.13656,1.13664
EUR_USD,1640000438.0,1.13665,1.13673
EUR_USD,1640000439.0,1.13659,1.13667
EUR_USD,1640000440.0,1.1365,1.13658
EUR_USD,1640000441.0,1.13634,1.13642
EUR_USD,1640000442.0,1.1364,1.13648
EUR_USD,1640000443.0,1.13661,1.13669
EUR_USD,1640000444.0,1.13654,1.13662
EUR_USD,1640000445.0,1.13653,1.13661
EUR_USD,1640000446.0,1.13645,1.13653
EUR_USD,1640000447.0,1.13638,1.13646
EUR_USD,1640000448.0,1.13629,1.13637
EUR_USD,1640000449.0,1.13646,1.13654
EUR_USD,1640000450.0,1.13655,1.13663
EUR_USD,1640000451.0,1.13671,1.13679
EUR_USD,1640000452.0,1.13675,1.13683
EUR_USD,1640000453.0,1.13682,1.1369
EUR_USD,1640000454.0,1.13686,1.13694
EUR_USD,1640000455.0,1.13702,1.1371
EUR_USD,1640000456.0,1.1371,1.13718
EUR_USD,1640000457.0,1.13708,1.13716
EUR_USD,1640000458.0,1.13709,1.13717
EUR_USD,1640000459.0,1.13699,1.13707
EUR_USD,1640000460.0,1.137,1.13708
EUR_USD,1640000461.0,1.13703,1.13711
EUR_USD,1640000462.0,1.13705,1.13713
EUR_USD,1640000463.0,1.13705,1.13713
EUR_USD,1640000464.0,1.1372,1.13728
EUR_USD,1640000465.0,1.13718,1.13726
EUR_USD,1640000466.0,1.13723,1.13731
EUR_USD,1640000467.0,1.1373,1.13738
EUR_USD,1640000468.0,1.13736,1.13744
EUR_USD,1640000469.0,1.13743,1.13751
EUR_USD,1640000470.0,1.13763,1.13771
EUR_USD,1640000471.0,1.13768,1.13776
EUR_USD,1640000472.0,1.1377,1.13778
EUR_USD,1640000473.0,1.13767,1.13775
EUR_USD,1640000474.0,1.13776,1.13784
EUR_USD,1640000475.0,1.13783,1.13791
EUR_USD,1640000476.0,1.13792,1.138
EUR_USD,1640000477.0,1.13797,1.13805
EUR_USD,1640000478.0,1.13797,1.13805
EUR_USD,1640000479.0,1.13806,1.13814
EUR_USD,1640000480.0,1.13805,1.13813
EUR_USD,1640000481.0,1.13815,1.13823
EUR_USD,1640000482.0,1.13809,1.13817
EUR_USD,1640000483.0,1.13819,1.13827
EUR_USD,1640000484.0,1.13815,1.13823
EUR_USD,1640000485.0,1.13814,1.13822
EUR_USD,1640000486.0,1.13826,1.13834
EUR_USD,1640000487.0,1.1383,1.13838
EUR_USD,1640000488.0,1.13838,1.13846
EUR_USD,1640000489.0,1.13846,1.13854
EUR_USD,1640000490.0,1.1384,1.13848
EUR_USD,1640000491.0,1.13845,1.13853
EUR_USD,1640000492.0,1.13849,1.13857
EUR_USD,1640000493.0,1.13855,1.13863
EUR_USD,1640000494.0,1.1387,1.13878
EUR_USD,1640000495.0,1.13883,1.13891
EUR_USD,1640000496.0,1.13885,1.13893
EUR_USD,1640000497.0,1.13882,1.1389
EUR_USD,1640000498.0,1.13879,1.13887
EUR_USD,1640000499.0,1.13885,1.13893
EUR_USD,1640000500.0,1.13889,1.13897
EUR_USD,1640000501.0,1.13899,1.13907
EUR_USD,1640000502.0,1.13906,1.13914
EUR_USD,1640000503.0,1.13912,1.1392
EUR_USD,1640000504.0,1.13907,1.13915
EUR_USD,1640000505.0,1.13912,1.1392
EUR_USD,1640000506.0,1.13912,1.1392
EUR_USD,1640000507.0,1.13907,1.13915
EUR_USD,1640000508.0,1.13923,1.13931
EUR_USD,1640000509.0,1.13923,1.13931
EUR_USD,1640000510.0,1.13931,1.13939
EUR_USD,1640000511.0,1.13937,1.13945
EUR_USD,1640000512.0,1.13937,1.13945
EUR_USD,1640000513.0,1.13941,1.13949
EUR_USD,1640000514.0,1.13932,1.1394
EUR_USD,1640000515.0,1.1393,1.13938
EUR_USD,1640000516.0,1.13938,1.13946
EUR_USD,1640000517.0,1.13938,1.13946
EUR_USD,1640000518.0,1.13943,1.13951
EUR_USD,1640000519.0,1.13959,1.13967
EUR_USD,1640000520.0,1.13977,1.13985
EUR_USD,1640000521.0,1.13985,1.13993
EUR_USD,1640000522.0,1.14004,1.14012
EUR_USD,1640000523.0,1.13998,1.14006
EUR_USD,1640000524.0,1.13996,1.14004
EUR_USD,1640000525.0,1.1399,1.13998
EUR_USD,1640000526.0,1.13991,1.13999
EUR_USD,1640000527.0,1.13983,1.13991
EUR_USD,1640000528.0,1.13981,1.13989
EUR_USD,1640000529.0,1.13997,1.14005
EUR_USD,1640000530.0,1.14018,1.14026
EUR_USD,1640000531.0,1.14017,1.14025
EUR_USD,1640000532.0,1.1402,1.14028
EUR_USD,1640000533.0,1.14012,1.1402
EUR_USD,1640000534.0,1.14018,1.14026
EUR_USD,1640000535.0,1.14017,1.14025
EUR_USD,1640000536.0,1.14028,1.14036
EUR_USD,1640000537.0,1.14022,1.1403
EUR_USD,1640000538.0,1.14013,1.14021
EUR_USD,1640000539.0,1.14006,1.14014
EUR_USD,1640000540.0,1.13986,1.13994
EUR_USD,1640000541.0,1.13987,1.13995
EUR_USD,1640000542.0,1.13991,1.13999
EUR_USD,1640000543.0,1.13986,1.13994
EUR_USD,1640000544.0,1.13976,1.13984
EUR_USD,1640000545.0,1.13986,1.13994
EUR_USD,1640000546.0,1.13976,1.13984
EUR_USD,1640000547.0,1.13996,1.14004
EUR_USD,1640000548.0,1.13989,1.13997
EUR_USD,1640000549.0,1.14,1.14008
EUR_USD,1640000550.0,1.14005,1.14013
EUR_USD,1640000551.0,1.14003,1.14011
EUR_USD,1640000552.0,1.1401,1.14018
EUR_USD,1640000553.0,1.1401,1.14018
EUR_USD,1640000554.0,1.13995,1.14003
EUR_USD,1640000555.0,1.13985,1.13993
EUR_USD,1640000556.0,1.13983,1.13991
EUR_USD,1640000557.0,1.13977,1.13985
EUR_USD,1640000558.0,1.13989,1.13997
EUR_USD,1640000559.0,1.13987,1.13995
EUR_USD,1640000560.0,1.14,1.14008
EUR_USD,1640000561.0,1.14008,1.14016
EUR_USD,1640000562.0,1.1403,1.14038
EUR_USD,1640000563.0,1.14028,1.14036
EUR_USD,1640000564.0,1.14023,1.14031
EUR_USD,1640000565.0,1.14043,1.14051
EUR_USD,1640000566.0,1.14063,1.14071
EUR_USD,1640000567.0,1.14087,1.14095
EUR_USD,1640000568.0,1.14091,1.14099
EUR_USD,1640000569.0,1.141,1.14108
EUR_USD,1640000570.0,1.14103,1.14111
EUR_USD,1640000571.0,1.14093,1.14101
EUR_USD,1640000572.0,1.14096,1.14104
EUR_USD,1640000573.0,1.14106,1.14114
EUR_USD,1640000574.0,1.1411,1.14118
EUR_USD,1640000575.0,1.1411,1.14118
EUR_USD,1640000576.0,1.14123,1.14131
EUR_USD,1640000577.0,1.14133,1.14141
EUR_USD,1640000578.0,1.14153,1.14161
EUR_USD,1640000579.0,1.14167,1.14175
EUR_USD,1640000580.0,1.14182,1.1419
EUR_USD,1640000581.0,1.14189,1.14197
EUR_USD,1640000582.0,1.14186,1.14194
