instrument,ts,bid,ask,mid
EUR_USD,1640000107.0,1.10224,1.10232,1.10228
EUR_USD,1640000108.0,1.10215,1.10223,1.10219
EUR_USD,1640000109.0,1.10205,1.10213,1.10209
EUR_USD,1640000110.0,1.10205,1.10213,1.10209
EUR_USD,1640000111.0,1.10183,1.10191,1.10187
EUR_USD,1640000112.0,1.10157,1.10165,1.10161
EUR_USD,1640000113.0,1.10114,1.10122,1.10118
EUR_USD,1640000114.0,1.10053,1.10061,1.10057
EUR_USD,1640000115.0,1.09927,1.09935,1.09931
EUR_USD,1640000116.0,1.09928,1.09936,1.09932
EUR_USD,1640000117.0,1.09951,1.09959,1.09955
EUR_USD,1640000118.0,1.09975,1.09983,1.09979
EUR_USD,1640000119.0,1.0998,1.09988,1.09984
EUR_USD,1640000120.0,1.09995,1.10003,1.09999
EUR_USD,1640000121.0,1.10021,1.10029,1.10025
EUR_USD,1640000122.0,1.10046,1.10054,1.1005
EUR_USD,1640000123.0,1.10066,1.10074,1.1007
EUR_USD,1640000124.0,1.10106,1.10114,1.1011
EUR_USD,1640000125.0,1.10132,1.1014,1.10136
EUR_USD,1640000126.0,1.10193,1.10201,1.10197
EUR_USD,1640000127.0,1.10292,1.103,1.10296
EUR_USD,1640000128.0,1.10287,1.10295,1.10291
EUR_USD,1640000129.0,1.10285,1.10293,1.10289
EUR_USD,1640000130.0,1.10289,1.10297,1.10293
EUR_USD,1640000131.0,1.10271,1.10279,1.10275
EUR_USD,1640000132.0,1.10257,1.10265,1.10261
EUR_USD,1640000133.0,1.1025,1.10258,1.10254
EUR_USD,1640000134.0,1.10243,1.10251,1.10247
EUR_USD,1640000135.0,1.10228,1.10236,1.10232
EUR_USD,1640000136.0,1.10218,1.10226,1.10222
EUR_USD,1640000137.0,1.10184,1.10192,1.10188
EUR_USD,1640000138.0,1.10167,1.10175,1.10171
EUR_USD,1640000139.0,1.10151,1.10159,1.10155
EUR_USD,1640000140.0,1.10121,1.10129,1.10125
EUR_USD,1640000141.0,1.10111,1.10119,1.10115
EUR_USD,1640000142.0,1.10092,1.101,1.10096
EUR_USD,1640000143.0,1.10054,1.10062,1.10058
EUR_USD,1640000144.0,1.10023,1.10031,1.10027
EUR_USD,1640000145.0,1.09978,1.09986,1.09982
EUR_USD,1640000146.0,1.09877,1.09885,1.09881
EUR_USD,1640000147.0,1.09881,1.09889,1.09885
EUR_USD,1640000148.0,1.09894,1.09902,1.09898
EUR_USD,1640000149.0,1.0991,1.09918,1.09914
EUR_USD,1640000150.0,1.09925,1.09933,1.09929
EUR_USD,1640000151.0,1.0994,1.09948,1.09944
EUR_USD,1640000152.0,1.09972,1.0998,1.09976
EUR_USD,1640000153.0,1.10015,1.10023,1.10019
EUR_USD,1640000154.0,1.10052,1.1006,1.10056
EUR_USD,1640000155.0,1.10155,1.10163,1.10159
EUR_USD,1640000156.0,1.10133,1.10141,1.10137
EUR_USD,1640000157.0,1.10124,1.10132,1.10128
EUR_USD,1640000158.0,1.10105,1.10113,1.10109
EUR_USD,1640000159.0,1.10097,1.10105,1.10101
EUR_USD,1640000160.0,1.10094,1.10102,1.10098
EUR_USD,1640000161.0,1.10092,1.101,1.10096
EUR_USD,1640000162.0,1.10069,1.10077,1.10073
EUR_USD,1640000163.0,1.10066,1.10074,1.1007
EUR_USD,1640000164.0,1.10049,1.10057,1.10053
EUR_USD,1640000165.0,1.10008,1.10016,1.10012
EUR_USD,1640000166.0,1.09957,1.09965,1.09961
EUR_USD,1640000167.0,1.09843,1.09851,1.09847
EUR_USD,1640000168.0,1.09844,1.09852,1.09848
EUR_USD,1640000169.0,1.0986,1.09868,1.09864
EUR_USD,1640000170.0,1.09838,1.09846,1.09842
EUR_USD,1640000171.0,1.09826,1.09834,1.0983
EUR_USD,1640000172.0,1.09829,1.09837,1.09833
EUR_USD,1640000173.0,1.09813,1.09821,1.09817
EUR_USD,1640000174.0,1.09806,1.09814,1.0981
EUR_USD,1640000175.0,1.09803,1.09811,1.09807
EUR_USD,1640000176.0,1.09793,1.09801,1.09797
EUR_USD,1640000177.0,1.09788,1.09796,1.09792
EUR_USD,1640000178.0,1.09764,1.09772,1.09768
EUR_USD,1640000179.0,1.0976,1.09768,1.09764
EUR_USD,1640000180.0,1.09744,1.09752,1.09748
EUR_USD,1640000181.0,1.09731,1.09739,1.09735
EUR_USD,1640000182.0,1.09705,1.09713,1.09709
EUR_USD,1640000183.0,1.09672,1.0968,1.09676
EUR_USD,1640000184.0,1.09593,1.09601,1.09597
EUR_USD,1640000185.0,1.09608,1.09616,1.09612
EUR_USD,1640000186.0,1.09623,1.09631,1.09627
EUR_USD,1640000187.0,1.0963,1.09638,1.09634
EUR_USD,1640000188.0,1.0965,1.09658,1.09654
EUR_USD,1640000189.0,1.09659,1.09667,1.09663
EUR_USD,1640000190.0,1.09668,1.09676,1.09672
EUR_USD,1640000191.0,1.09685,1.09693,1.09689
EUR_USD,1640000192.0,1.09717,1.09725,1.09721
EUR_USD,1640000193.0,1.09737,1.09745,1.09741
EUR_USD,1640000194.0,1.09797,1.09805,1.09801
EUR_USD,1640000195.0,1.09902,1.0991,1.09906
EUR_USD,1640000196.0,1.09899,1.09907,1.09903
EUR_USD,1640000197.0,1.09889,1.09897,1.09893
EUR_USD,1640000198.0,1.09884,1.09892,1.09888
EUR_USD,1640000199.0,1.09886,1.09894,1.0989
EUR_USD,1640000200.0,1.09881,1.09889,1.09885
EUR_USD,1640000201.0,1.09868,1.09876,1.09872
EUR_USD,1640000202.0,1.09853,1.09861,1.09857
EUR_USD,1640000203.0,1.09825,1.09833,1.09829
EUR_USD,1640000204.0,1.09793,1.09801,1.09797
EUR_USD,1640000205.0,1.09764,1.09772,1.09768
EUR_USD,1640000206.0,1.09708,1.09716,1.09712
EUR_USD,1640000207.0,1.0961,1.09618,1.09614
EUR_USD,1640000208.0,1.09614,1.09622,1.09618
EUR_USD,1640000209.0,1.0961,1.09618,1.09614
EUR_USD,1640000210.0,1.09613,1.09621,1.09617
EUR_USD,1640000211.0,1.09627,1.09635,1.09631
EUR_USD,1640000212.0,1.09644,1.09652,1.09648
EUR_USD,1640000213.0,1.09664,1.09672,1.09668
EUR_USD,1640000214.0,1.09679,1.09687,1.09683
EUR_USD,1640000215.0,1.09712,1.0972,1.09716
EUR_USD,1640000216.0,1.09761,1.09769,1.09765
EUR_USD,1640000217.0,1.09874,1.09882,1.09878
EUR_USD,1640000218.0,1.09873,1.09881,1.09877
EUR_USD,1640000219.0,1.09856,1.09864,1.0986
EUR_USD,1640000220.0,1.09853,1.09861,1.09857
EUR_USD,1640000221.0,1.09856,1.09864,1.0986
EUR_USD,1640000222.0,1.09842,1.0985,1.09846
EUR_USD,1640000223.0,1.09829,1.09837,1.09833
EUR_USD,1640000224.0,1.09829,1.09837,1.09833
EUR_USD,1640000225.0,1.09833,1.09841,1.09837
EUR_USD,1640000226.0,1.09819,1.09827,1.09823
EUR_USD,1640000227.0,1.09819,1.09827,1.09823
EUR_USD,1640000228.0,1.09801,1.09809,1.09805
EUR_USD,1640000229.0,1.09783,1.09791,1.09787
EUR_USD,1640000230.0,1.09763,1.09771,1.09767
EUR_USD,1640000231.0,1.0973,1.09738,1.09734
EUR_USD,1640000232.0,1.09687,1.09695,1.09691
EUR_USD,1640000233.0,1.09637,1.09645,1.09641
EUR_USD,1640000234.0,1.09539,1.09547,1.09543
EUR_USD,1640000235.0,1.09542,1.0955,1.09546
EUR_USD,1640000236.0,1.09555,1.09563,1.09559
EUR_USD,1640000237.0,1.09558,1.09566,1.09562
EUR_USD,1640000238.0,1.09572,1.0958,1.09576
EUR_USD,1640000239.0,1.09599,1.09607,1.09603
EUR_USD,1640000240.0,1.09618,1.09626,1.09622
EUR_USD,1640000241.0,1.09643,1.09651,1.09647
EUR_USD,1640000242.0,1.09655,1.09663,1.09659
EUR_USD,1640000243.0,1.09669,1.09677,1.09673
EUR_USD,1640000244.0,1.09703,1.09711,1.09707
EUR_USD,1640000245.0,1.09748,1.09756,1.09752
EUR_USD,1640000246.0,1.0981,1.09818,1.09814
EUR_USD,1640000247.0,1.09895,1.09903,1.09899
EUR_USD,1640000248.0,1.09886,1.09894,1.0989
EUR_USD,1640000249.0,1.09876,1.09884,1.0988
EUR_USD,1640000250.0,1.0985,1.09858,1.09854
EUR_USD,1640000251.0,1.09828,1.09836,1.09832
EUR_USD,1640000252.0,1.09807,1.09815,1.09811
EUR_USD,1640000253.0,1.09762,1.0977,1.09766
EUR_USD,1640000254.0,1.09719,1.09727,1.09723
EUR_USD,1640000255.0,1.09666,1.09674,1.0967
EUR_USD,1640000256.0,1.09551,1.09559,1.09555
EUR_USD,1640000257.0,1.09577,1.09585,1.09581
EUR_USD,1640000258.0,1.09574,1.09582,1.09578
EUR_USD,1640000259.0,1.09572,1.0958,1.09576
EUR_USD,1640000260.0,1.09576,1.09584,1.0958
EUR_USD,1640000261.0,1.09577,1.09585,1.09581
EUR_USD,1640000262.0,1.09591,1.09599,1.09595
EUR_USD,1640000263.0,1.09601,1.09609,1.09605
EUR_USD,1640000264.0,1.09612,1.0962,1.09616
EUR_USD,1640000265.0,1.09628,1.09636,1.09632
EUR_USD,1640000266.0,1.09646,1.09654,1.0965
EUR_USD,1640000267.0,1.09672,1.0968,1.09676
EUR_USD,1640000268.0,1.09695,1.09703,1.09699
EUR_USD,1640000269.0,1.09712,1.0972,1.09716
EUR_USD,1640000270.0,1.09759,1.09767,1.09763
EUR_USD,1640000271.0,1.09857,1.09865,1.09861
EUR_USD,1640000272.0,1.09862,1.0987,1.09866
EUR_USD,1640000273.0,1.09876,1.09884,1.0988
EUR_USD,1640000274.0,1.09887,1.09895,1.09891
EUR_USD,1640000275.0,1.09902,1.0991,1.09906
EUR_USD,1640000276.0,1.09934,1.09942,1.09938
EUR_USD,1640000277.0,1.09946,1.09954,1.0995
EUR_USD,1640000278.0,1.09952,1.0996,1.09956
EUR_USD,1640000279.0,1.0996,1.09968,1.09964
EUR_USD,1640000280.0,1.09987,1.09995,1.09991
EUR_USD,1640000281.0,1.10012,1.1002,1.10016
EUR_USD,1640000282.0,1.10027,1.10035,1.10031
EUR_USD,1640000283.0,1.10069,1.10077,1.10073
EUR_USD,1640000284.0,1.10098,1.10106,1.10102
EUR_USD,1640000285.0,1.10128,1.10136,1.10132
EUR_USD,1640000286.0,1.10175,1.10183,1.10179
EUR_USD,1640000287.0,1.10243,1.10251,1.10247
EUR_USD,1640000288.0,1.10379,1.10387,1.10383
EUR_USD,1640000289.0,1.10378,1.10386,1.10382
EUR_USD,1640000290.0,1.10361,1.10369,1.10365
EUR_USD,1640000291.0,1.10355,1.10363,1.10359
EUR_USD,1640000292.0,1.10341,1.10349,1.10345
EUR_USD,1640000293.0,1.10331,1.10339,1.10335
EUR_USD,1640000294.0,1.10307,1.10315,1.10311
EUR_USD,1640000295.0,1.10294,1.10302,1.10298
EUR_USD,1640000296.0,1.10277,1.10285,1.10281
EUR_USD,1640000297.0,1.10256,1.10264,1.1026
EUR_USD,1640000298.0,1.10232,1.1024,1.10236
EUR_USD,1640000299.0,1.10205,1.10213,1.10209
EUR_USD,1640000300.0,1.10164,1.10172,1.10168
EUR_USD,1640000301.0,1.10059,1.10067,1.10063
EUR_USD,1640000302.0,1.10068,1.10076,1.10072
EUR_USD,1640000303.0,1.1007,1.10078,1.10074
EUR_USD,1640000304.0,1.10074,1.10082,1.10078
EUR_USD,1640000305.0,1.10078,1.10086,1.10082
EUR_USD,1640000306.0,1.10102,1.1011,1.10106
EUR_USD,1640000307.0,1.10108,1.10116,1.10112
EUR_USD,1640000308.0,1.10117,1.10125,1.10121
EUR_USD,1640000309.0,1.1012,1.10128,1.10124
EUR_USD,1640000310.0,1.10133,1.10141,1.10137
EUR_USD,1640000311.0,1.1014,1.10148,1.10144
EUR_USD,1640000312.0,1.10162,1.1017,1.10166
EUR_USD,1640000313.0,1.10161,1.10169,1.10165
EUR_USD,1640000314.0,1.10164,1.10172,1.10168
EUR_USD,1640000315.0,1.10186,1.10194,1.1019
EUR_USD,1640000316.0,1.10207,1.10215,1.10211
EUR_USD,1640000317.0,1.10219,1.10227,1.10223
EUR_USD,1640000318.0,1.10242,1.1025,1.10246
EUR_USD,1640000319.0,1.10266,1.10274,1.1027
EUR_USD,1640000320.0,1.10298,1.10306,1.10302
EUR_USD,1640000321.0,1.10355,1.10363,1.10359
EUR_USD,1640000322.0,1.10447,1.10455,1.10451
EUR_USD,1640000323.0,1.10453,1.10461,1.10457
EUR_USD,1640000324.0,1.10475,1.10483,1.10479
EUR_USD,1640000325.0,1.10493,1.10501,1.10497
EUR_USD,1640000326.0,1.10492,1.105,1.10496
EUR_USD,1640000327.0,1.10518,1.10526,1.10522
EUR_USD,1640000328.0,1.10536,1.10544,1.1054
EUR_USD,1640000329.0,1.10571,1.10579,1.10575
EUR_USD,1640000330.0,1.10644,1.10652,1.10648
EUR_USD,1640000331.0,1.10655,1.10663,1.10659
EUR_USD,1640000332.0,1.10665,1.10673,1.10669
EUR_USD,1640000333.0,1.10683,1.10691,1.10687
EUR_USD,1640000334.0,1.10709,1.10717,1.10713
EUR_USD,1640000335.0,1.10751,1.10759,1.10755
EUR_USD,1640000336.0,1.10774,1.10782,1.10778
EUR_USD,1640000337.0,1.1081,1.10818,1.10814
EUR_USD,1640000338.0,1.10859,1.10867,1.10863
EUR_USD,1640000339.0,1.10982,1.1099,1.10986
EUR_USD,1640000340.0,1.10984,1.10992,1.10988
EUR_USD,1640000341.0,1.10983,1.10991,1.10987
EUR_USD,1640000342.0,1.10984,1.10992,1.10988
EUR_USD,1640000343.0,1.10972,1.1098,1.10976
EUR_USD,1640000344.0,1.10974,1.10982,1.10978
EUR_USD,1640000345.0,1.10972,1.1098,1.10976
EUR_USD,1640000346.0,1.10975,1.10983,1.10979
EUR_USD,1640000347.0,1.10974,1.10982,1.10978
EUR_USD,1640000348.0,1.10971,1.10979,1.10975
EUR_USD,1640000349.0,1.1097,1.10978,1.10974
EUR_USD,1640000350.0,1.10969,1.10977,1.10973
EUR_USD,1640000351.0,1.10972,1.1098,1.10976
EUR_USD,1640000352.0,1.10977,1.10985,1.10981
EUR_USD,1640000353.0,1.10979,1.10987,1.10983
EUR_USD,1640000354.0,1.10986,1.10994,1.1099
EUR_USD,1640000355.0,1.10983,1.10991,1.10987
EUR_USD,1640000356.0,1.10981,1.10989,1.10985
EUR_USD,1640000357.0,1.10976,1.10984,1.1098
EUR_USD,1640000358.0,1.10977,1.10985,1.10981
EUR_USD,1640000359.0,1.10975,1.10983,1.10979
EUR_USD,1640000360.0,1.1097,1.10978,1.10974
EUR_USD,1640000361.0,1.10965,1.10973,1.10969
EUR_USD,1640000362.0,1.10961,1.10969,1.10965
EUR_USD,1640000363.0,1.10963,1.10971,1.10967
EUR_USD,1640000364.0,1.10965,1.10973,1.10969
EUR_USD,1640000365.0,1.10962,1.1097,1.10966
EUR_USD,1640000366.0,1.10961,1.10969,1.10965
EUR_USD,1640000367.0,1.10966,1.10974,1.1097
EUR_USD,1640000368.0,1.10973,1.10981,1.10977
EUR_USD,1640000369.0,1.10971,1.10979,1.10975
EUR_USD,1640000370.0,1.10978,1.10986,1.10982
EUR_USD,1640000371.0,1.10974,1.10982,1.10978
EUR_USD,1640000372.0,1.10981,1.10989,1.10985
EUR_USD,1640000373.0,1.10977,1.10985,1.10981
EUR_USD,1640000374.0,1.10979,1.10987,1.10983
EUR_USD,1640000375.0,1.10983,1.10991,1.10987
EUR_USD,1640000376.0,1.10979,1.10987,1.10983
EUR_USD,1640000377.0,1.10988,1.10996,1.10992
EUR_USD,1640000378.0,1.10989,1.10997,1.10993
EUR_USD,1640000379.0,1.10993,1.11001,1.10997
EUR_USD,1640000380.0,1.1099,1.10998,1.10994
EUR_USD,1640000381.0,1.1099,1.10998,1.10994
EUR_USD,1640000382.0,1.10994,1.11002,1.10998
EUR_USD,1640000383.0,1.10997,1.11005,1.11001
EUR_USD,1640000384.0,1.11002,1.1101,1.11006
EUR_USD,1640000385.0,1.10995,1.11003,1.10999
EUR_USD,1640000386.0,1.10985,1.10993,1.10989
EUR_USD,1640000387.0,1.1099,1.10998,1.10994
EUR_USD,1640000388.0,1.10994,1.11002,1.10998
EUR_USD,1640000389.0,1.11,1.11008,1.11004
EUR_USD,1640000390.0,1.11011,1.11019,1.11015
EUR_USD,1640000391.0,1.11007,1.11015,1.11011
EUR_USD,1640000392.0,1.11014,1.11022,1.11018
EUR_USD,1640000393.0,1.11032,1.1104,1.11036
EUR_USD,1640000394.0,1.11047,1.11055,1.11051
EUR_USD,1640000395.0,1.11081,1.11089,1.11085
EUR_USD,1640000396.0,1.11118,1.11126,1.11122
EUR_USD,1640000397.0,1.11119,1.11127,1.11123
EUR_USD,1640000398.0,1.11143,1.11151,1.11147
EUR_USD,1640000399.0,1.11164,1.11172,1.11168
EUR_USD,1640000400.0,1.11175,1.11183,1.11179
EUR_USD,1640000401.0,1.11195,1.11203,1.11199
EUR_USD,1640000402.0,1.112,1.11208,1.11204
EUR_USD,1640000403.0,1.11214,1.11222,1.11218
EUR_USD,1640000404.0,1.11228,1.11236,1.11232
EUR_USD,1640000405.0,1.11254,1.11262,1.11258
EUR_USD,1640000406.0,1.11278,1.11286,1.11282
EUR_USD,1640000407.0,1.11315,1.11323,1.11319
EUR_USD,1640000408.0,1.11341,1.11349,1.11345
EUR_USD,1640000409.0,1.1141,1.11418,1.11414
EUR_USD,1640000410.0,1.11543,1.11551,1.11547
EUR_USD,1640000411.0,1.11547,1.11555,1.11551
EUR_USD,1640000412.0,1.11566,1.11574,1.1157
EUR_USD,1640000413.0,1.11584,1.11592,1.11588
EUR_USD,1640000414.0,1.11601,1.11609,1.11605
EUR_USD,1640000415.0,1.11596,1.11604,1.116
EUR_USD,1640000416.0,1.11624,1.11632,1.11628
EUR_USD,1640000417.0,1.11648,1.11656,1.11652
EUR_USD,1640000418.0,1.11683,1.11691,1.11687
EUR_USD,1640000419.0,1.11723,1.11731,1.11727
EUR_USD,1640000420.0,1.11806,1.11814,1.1181
EUR_USD,1640000421.0,1.11793,1.11801,1.11797
EUR_USD,1640000422.0,1.11791,1.11799,1.11795
EUR_USD,1640000423.0,1.11759,1.11767,1.11763
EUR_USD,1640000424.0,1.11751,1.11759,1.11755
EUR_USD,1640000425.0,1.11738,1.11746,1.11742
EUR_USD,1640000426.0,1.11728,1.11736,1.11732
EUR_USD,1640000427.0,1.11722,1.1173,1.11726
EUR_USD,1640000428.0,1.11675,1.11683,1.11679
EUR_USD,1640000429.0,1.11651,1.11659,1.11655
EUR_USD,1640000430.0,1.1163,1.11638,1.11634
EUR_USD,1640000431.0,1.11594,1.11602,1.11598
EUR_USD,1640000432.0,1.11551,1.11559,1.11555
EUR_USD,1640000433.0,1.11463,1.11471,1.11467
EUR_USD,1640000434.0,1.11461,1.11469,1.11465
EUR_USD,1640000435.0,1.11456,1.11464,1.1146
EUR_USD,1640000436.0,1.11466,1.11474,1.1147
EUR_USD,1640000437.0,1.1146,1.11468,1.11464
EUR_USD,1640000438.0,1.11456,1.11464,1.1146
EUR_USD,1640000439.0,1.11472,1.1148,1.11476
EUR_USD,1640000440.0,1.11481,1.11489,1.11485
EUR_USD,1640000441.0,1.11485,1.11493,1.11489
EUR_USD,1640000442.0,1.1148,1.11488,1.11484
EUR_USD,1640000443.0,1.11499,1.11507,1.11503
EUR_USD,1640000444.0,1.11503,1.11511,1.11507
EUR_USD,1640000445.0,1.1153,1.11538,1.11534
EUR_USD,1640000446.0,1.1153,1.11538,1.11534
EUR_USD,1640000447.0,1.11547,1.11555,1.11551
EUR_USD,1640000448.0,1.11556,1.11564,1.1156
EUR_USD,1640000449.0,1.1156,1.11568,1.11564
EUR_USD,1640000450.0,1.11571,1.11579,1.11575
EUR_USD,1640000451.0,1.11587,1.11595,1.11591
EUR_USD,1640000452.0,1.11609,1.11617,1.11613
EUR_USD,1640000453.0,1.11646,1.11654,1.1165
EUR_USD,1640000454.0,1.11676,1.11684,1.1168
EUR_USD,1640000455.0,1.11735,1.11743,1.11739
EUR_USD,1640000456.0,1.11829,1.11837,1.11833
EUR_USD,1640000457.0,1.11826,1.11834,1.1183
EUR_USD,1640000458.0,1.11824,1.11832,1.11828
EUR_USD,1640000459.0,1.11814,1.11822,1.11818
EUR_USD,1640000460.0,1.11796,1.11804,1.118
EUR_USD,1640000461.0,1.1179,1.11798,1.11794
EUR_USD,1640000462.0,1.11788,1.11796,1.11792
EUR_USD,1640000463.0,1.11773,1.11781,1.11777
EUR_USD,1640000464.0,1.11759,1.11767,1.11763
EUR_USD,1640000465.0,1.11733,1.11741,1.11737
EUR_USD,1640000466.0,1.1171,1.11718,1.11714
EUR_USD,1640000467.0,1.117,1.11708,1.11704
EUR_USD,1640000468.0,1.11687,1.11695,1.11691
EUR_USD,1640000469.0,1.11669,1.11677,1.11673
EUR_USD,1640000470.0,1.11651,1.11659,1.11655
EUR_USD,1640000471.0,1.11602,1.1161,1.11606
EUR_USD,1640000472.0,1.11491,1.11499,1.11495
EUR_USD,1640000473.0,1.11471,1.11479,1.11475
EUR_USD,1640000474.0,1.11446,1.11454,1.1145
EUR_USD,1640000475.0,1.11425,1.11433,1.11429
EUR_USD,1640000476.0,1.11397,1.11405,1.11401
EUR_USD,1640000477.0,1.11364,1.11372,1.11368
EUR_USD,1640000478.0,1.11322,1.1133,1.11326
EUR_USD,1640000479.0,1.11245,1.11253,1.11249
EUR_USD,1640000480.0,1.11105,1.11113,1.11109
EUR_USD,1640000481.0,1.11097,1.11105,1.11101
